sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
OM-PT,pressure,8553.485673093,1780043242.386139,0.37653271872195226,,-30.866820319511934,psi,,hardware
FM-PT,pressure,8553.486563545,1780043242.3870294,0.5015236737160294,,0.3809184290073375,psi,,hardware
FM-FM,flow,8553.490980011,1780043242.391446,0.7772953244799763,,-0.07095211100007423,gallons_per_minute,,hardware
OM-FM,flow,8553.492389921,1780043242.392856,0.7802147603290988,,-0.06182887397156653,gallons_per_minute,,hardware
OM-PT,pressure,8553.4937957,1780043242.3942616,0.3771120759382338,,-30.721981015441546,psi,,hardware
FM-PT,pressure,8553.495194925,1780043242.3956609,0.5021459462816651,,0.5364865704162725,psi,,hardware
FM-FM,flow,8553.499114045,1780043242.39958,0.7770729991284608,,-0.07164687772356002,gallons_per_minute,,hardware
OM-FM,flow,8553.501750107,1780043242.4022167,0.7802040314917602,,-0.06186240158824949,gallons_per_minute,,hardware
OM-PT,pressure,8553.503274533,1780043242.4037404,0.37758772106024274,,-30.603069734939314,psi,,hardware
FM-PT,pressure,8553.503162053,1780043242.4036283,0.5028248432665876,,0.7062108166469017,psi,,hardware
FM-FM,flow,8553.508460601,1780043242.4089267,0.7773167821546534,,-0.07088505576670831,gallons_per_minute,,hardware
OM-FM,flow,8553.510383912,1780043242.4108498,0.7802040314917602,,-0.06186240158824949,gallons_per_minute,,hardware
OM-PT,pressure,8553.511817395,1780043242.4122834,0.37809912897338016,,-30.47521775665496,psi,,hardware
FM-PT,pressure,8553.512706736,1780043242.4131727,0.5034459237391857,,0.8614809347964325,psi,,hardware
FM-FM,flow,8553.516620635,1780043242.4170864,0.7771677705249513,,-0.0713507171095272,gallons_per_minute,,hardware
OM-FM,flow,8553.518539131,1780043242.419005,0.7789237235693602,,-0.0658633638457494,gallons_per_minute,,hardware
OM-PT,pressure,8553.519947614,1780043242.4204135,0.378587887118803,,-30.353028220299255,psi,,hardware
FM-PT,pressure,8553.521356819,1780043242.4218228,0.5040652160722274,,1.0163040180568572,psi,,hardware
FM-FM,flow,8553.524760131,1780043242.425226,0.7773138019220593,,-0.07089436899356469,gallons_per_minute,,hardware
OM-FM,flow,8553.526673572,1780043242.4271393,0.7801992631196097,,-0.06187730275121969,gallons_per_minute,,hardware
OM-PT,pressure,8553.528194739,1780043242.4286606,0.3791124080553542,,-30.221897986161455,psi,,hardware
FM-PT,pressure,8553.529072969,1780043242.4295387,0.5047721272435339,,1.1930318108834825,psi,,hardware
FM-FM,flow,8553.534079354,1780043242.434545,0.775956603998733,,-0.07513561250395949,gallons_per_minute,,hardware
OM-FM,flow,8553.535601781,1780043242.436068,0.7806921935906641,,-0.0603368950291748,gallons_per_minute,,hardware
OM-PT,pressure,8553.537074319,1780043242.4375405,0.3795934175960324,,-30.101645600991905,psi,,hardware
FM-PT,pressure,8553.537979327,1780043242.4384453,0.5053055888778673,,1.3263972194668128,psi,,hardware
FM-FM,flow,8553.542319702,1780043242.4427855,0.7773382398293305,,-0.07081800053334239,gallons_per_minute,,hardware
OM-FM,flow,8553.543733222,1780043242.444199,0.7802374100968135,,-0.06175809344745806,gallons_per_minute,,hardware
OM-PT,pressure,8553.545236723,1780043242.4457026,0.3800994610905005,,-29.97513472737487,psi,,hardware
FM-PT,pressure,8553.546112583,1780043242.4465785,0.5059952147001284,,1.4988036750321065,psi,,hardware
FM-FM,flow,8553.550458661,1780043242.4509246,0.7770557137794154,,-0.071700894439327,gallons_per_minute,,hardware
OM-FM,flow,8553.551865996,1780043242.4523318,0.7802362180037758,,-0.06176181873820061,gallons_per_minute,,hardware
OM-PT,pressure,8553.553383034,1780043242.453849,0.38053040272359884,,-29.86739931910029,psi,,hardware
FM-PT,pressure,8553.554758333,1780043242.4552243,0.5065835126141921,,1.645878153548025,psi,,hardware
FM-FM,flow,8553.558591528,1780043242.4590573,0.7772285672698698,,-0.0711607272816571,gallons_per_minute,,hardware
OM-FM,flow,8553.560013048,1780043242.460479,0.7802105880034671,,-0.06184191248916546,gallons_per_minute,,hardware
OM-PT,pressure,8553.561870952,1780043242.462337,0.381082937846534,,-29.729265538366494,psi,,hardware
FM-PT,pressure,8553.562769534,1780043242.4632359,0.5072624095991146,,1.8156023997786541,psi,,hardware
FM-FM,flow,8553.566727451,1780043242.4671936,0.7772720786657428,,-0.07102475416955398,gallons_per_minute,,hardware
OM-FM,flow,8553.568139897,1780043242.4686058,0.7799143528836194,,-0.06276764723868941,gallons_per_minute,,hardware
OM-PT,pressure,8553.570034726,1780043242.4705007,0.38146500366509006,,-29.633749083727484,psi,,hardware
FM-PT,pressure,8553.570902586,1780043242.4713686,0.5077261337907474,,1.931533447686845,psi,,hardware
FM-FM,flow,8553.574864743,1780043242.4753308,0.7771612140132445,,-0.07137120620861123,gallons_per_minute,,hardware
OM-FM,flow,8553.576275708,1780043242.4767416,0.7801539635841803,,-0.062018863799436635,gallons_per_minute,,hardware
OM-PT,pressure,8553.578181241,1780043242.4786472,0.38185183785579657,,-29.537040536050856,psi,,hardware
FM-PT,pressure,8553.579057509,1780043242.4795234,0.5083913217057373,,2.097830426434327,psi,,hardware
FM-FM,flow,8553.583002629,1780043242.4834688,0.7772470447119528,,-0.07110298527514755,gallons_per_minute,,hardware
OM-FM,flow,8553.584420149,1780043242.484886,0.7803566194005751,,-0.061385564373202944,gallons_per_minute,,hardware
OM-PT,pressure,8553.586328293,1780043242.4867945,0.3823346355360312,,-29.4163411159922,psi,,hardware
FM-PT,pressure,8553.587711295,1780043242.4881773,0.5088753114790096,,2.2188278697523875,psi,,hardware
FM-FM,flow,8553.591144829,1780043242.4916108,0.777274462851818,,-0.07101730358806888,gallons_per_minute,,hardware
OM-FM,flow,8553.592557516,1780043242.4930234,0.780363175912282,,-0.06136507527411891,gallons_per_minute,,hardware
OM-PT,pressure,8553.594552715,1780043242.4950185,0.3827923992624759,,-29.30190018438103,psi,,hardware
FM-PT,pressure,8553.595425389,1780043242.495891,0.5095160614867283,,2.379015371682086,psi,,hardware
FM-FM,flow,8553.599282751,1780043242.4997487,0.7772506209910657,,-0.0710918094029199,gallons_per_minute,,hardware
OM-FM,flow,8553.600688327,1780043242.5011544,0.7803524470749434,,-0.06139860289080187,gallons_per_minute,,hardware
OM-PT,pressure,8553.602699359,1780043242.5031652,0.38323406973291274,,-29.191482566771814,psi,,hardware
FM-PT,pressure,8553.603595515,1780043242.5040615,0.5101723087039362,,2.5430771759840374,psi,,hardware
FM-FM,flow,8553.607414952,1780043242.507881,0.7775957319254556,,-0.07001333773295135,gallons_per_minute,,hardware
OM-FM,flow,8553.608824102,1780043242.50929,0.7802362180037758,,-0.06176181873820061,gallons_per_minute,,hardware
OM-PT,pressure,8553.610866818,1780043242.5113325,0.38371031090144053,,-29.072422274639866,psi,,hardware
FM-PT,pressure,8553.612255617,1780043242.5127213,0.5107606066179999,,2.6901516544999837,psi,,hardware
FM-FM,flow,8553.615550096,1780043242.5160162,0.7773972484346925,,-0.07063359864158611,gallons_per_minute,,hardware
OM-FM,flow,8553.616962987,1780043242.5174289,0.7800872063740738,,-0.0622274800810195,gallons_per_minute,,hardware
OM-PT,pressure,8553.619100795,1780043242.5195665,0.3840488653241236,,-28.987783668969104,psi,,hardware
FM-PT,pressure,8553.619973414,1780043242.5204394,0.5112863196475887,,2.8215799118971874,psi,,hardware
FM-FM,flow,8553.623689482,1780043242.5241554,0.7772512170375845,,-0.07108994675754862,gallons_per_minute,,hardware
OM-FM,flow,8553.625097113,1780043242.5255632,0.7801968789335345,,-0.061884753332704795,gallons_per_minute,,hardware
OM-PT,pressure,8553.627259773,1780043242.5277255,0.38450662905056826,,-28.873342737357934,psi,,hardware
FM-PT,pressure,8553.62870783,1780043242.5291739,0.5118948831432919,,2.9737207858229753,psi,,hardware
FM-FM,flow,8553.631822571,1780043242.5322886,0.7772845956426377,,-0.07098563861675719,gallons_per_minute,,hardware
OM-FM,flow,8553.63461326,1780043242.5350792,0.7800568080016146,,-0.06232247499495455,gallons_per_minute,,hardware
OM-PT,pressure,8553.636150131,1780043242.5366168,0.3849405509162606,,-28.764862270934845,psi,,hardware
FM-PT,pressure,8553.637091935,1780043242.537558,0.5126160994310498,,3.1540248577624497,psi,,hardware
FM-FM,flow,8553.641341125,1780043242.5418074,0.7772637340144795,,-0.07105083120475184,gallons_per_minute,,hardware
OM-FM,flow,8553.642866663,1780043242.5433326,0.779925081720958,,-0.06273411962200645,gallons_per_minute,,hardware
OM-PT,pressure,8553.644418663,1780043242.5448844,0.3853822213866975,,-28.65444465332563,psi,,hardware
FM-PT,pressure,8553.645822646,1780043242.5462887,0.5132705585087012,,3.317639627175295,psi,,hardware
FM-FM,flow,8553.649483122,1780043242.5499494,0.7772834035496001,,-0.07098936390749974,gallons_per_minute,,hardware
OM-FM,flow,8553.652518715,1780043242.5529854,0.7805926538220231,,-0.06064795680617782,gallons_per_minute,,hardware
FM-PT,pressure,8553.653414168,1780043242.55388,0.5139250175863526,,3.4812543965881404,psi,,hardware
OM-PT,pressure,8553.653946902,1780043242.5544128,0.3859001858115418,,-28.524953547114553,psi,,hardware
FM-FM,flow,8553.659220599,1780043242.5596864,0.7774419519236031,,-0.07049390023874044,gallons_per_minute,,hardware
OM-FM,flow,8553.660636786,1780043242.5611026,0.7802093959104295,,-0.06184563777990801,gallons_per_minute,,hardware
FM-PT,pressure,8553.662886871,1780043242.5633528,0.5145383494542062,,3.6345873635515447,psi,,hardware
OM-PT,pressure,8553.663119442,1780043242.5635853,0.3863108618630006,,-28.422284534249844,psi,,hardware
FM-FM,flow,8553.66736254,1780043242.567829,0.7773936721555796,,-0.07064477451381376,gallons_per_minute,,hardware
OM-FM,flow,8553.668784542,1780043242.5692503,0.7802856898648369,,-0.061607219172384736,gallons_per_minute,,hardware
FM-PT,pressure,8553.670383393,1780043242.5708492,0.515110554112262,,3.777638528065508,psi,,hardware
OM-PT,pressure,8553.671819691,1780043242.5722854,0.38670127233282,,-28.324681916795004,psi,,hardware
FM-FM,flow,8553.675508314,1780043242.5759742,0.7775444719248381,,-0.07017352523488105,gallons_per_minute,,hardware
OM-FM,flow,8553.676914224,1780043242.5773802,0.7802147603290988,,-0.06182887397156653,gallons_per_minute,,hardware
FM-PT,pressure,8553.678292356,1780043242.5787582,0.515645207839633,,3.911301959908242,psi,,hardware
OM-PT,pressure,8553.679955817,1780043242.5804217,0.3869802221036222,,-28.254944474094447,psi,,hardware
FM-FM,flow,8553.683639533,1780043242.5841055,0.7771618100597633,,-0.07136934356323996,gallons_per_minute,,hardware
OM-FM,flow,8553.685064183,1780043242.58553,0.7802260852129561,,-0.06179348370951229,gallons_per_minute,,hardware
FM-PT,pressure,8553.685937136,1780043242.5864031,0.5161417145898002,,4.035428647450045,psi,,hardware
OM-PT,pressure,8553.688109073,1780043242.588575,0.3872931465259965,,-28.176713368500874,psi,,hardware
FM-FM,flow,8553.691771548,1780043242.5922375,0.7772720786657428,,-0.07102475416955398,gallons_per_minute,,hardware
OM-FM,flow,8553.693175421,1780043242.5936413,0.7801623082354436,,-0.06199278676423878,gallons_per_minute,,hardware
FM-PT,pressure,8553.694050244,1780043242.5945163,0.5168700834357838,,4.217520858945944,psi,,hardware
OM-PT,pressure,8553.696246958,1780043242.5967126,0.3877443537407343,,-28.063911564816426,psi,,hardware
FM-FM,flow,8553.699900508,1780043242.6003664,0.7772387000606895,,-0.07112906231034541,gallons_per_minute,,hardware
OM-FM,flow,8553.701302936,1780043242.6017687,0.7799763417215755,,-0.06257393212007675,gallons_per_minute,,hardware
FM-PT,pressure,8553.702678271,1780043242.6031442,0.5173564573951313,,4.339114348782813,psi,,hardware
OM-PT,pressure,8553.704379011,1780043242.6048448,0.3880930409542371,,-27.97673976144073,psi,,hardware
FM-FM,flow,8553.708030171,1780043242.6084962,0.7772142621534184,,-0.07120543077056771,gallons_per_minute,,hardware
OM-FM,flow,8553.709451043,1780043242.609917,0.7800526356759829,,-0.06233551351255348,gallons_per_minute,,hardware
FM-PT,pressure,8553.710824823,1780043242.6112907,0.5179316422857811,,4.482910571445286,psi,,hardware
OM-PT,pressure,8553.712517637,1780043242.6129835,0.38849418026139504,,-27.87645493465124,psi,,hardware
FM-FM,flow,8553.716158909,1780043242.6166248,0.7773692342483085,,-0.07072114297403606,gallons_per_minute,,hardware
OM-FM,flow,8553.718001609,1780043242.6184673,0.7800335621873811,,-0.0623951181644343,gallons_per_minute,,hardware
FM-PT,pressure,8553.718889802,1780043242.6193557,0.5184949062460549,,4.623726561513719,psi,,hardware
OM-PT,pressure,8553.72065443,1780043242.6211205,0.3887337909619559,,-27.816552259511017,psi,,hardware
FM-FM,flow,8553.724289035,1780043242.624755,0.7773471805271126,,-0.07079006085277326,gallons_per_minute,,hardware
OM-FM,flow,8553.726153124,1780043242.6266189,0.7798744177668593,,-0.06289244447856487,gallons_per_minute,,hardware
FM-PT,pressure,8553.727025373,1780043242.6274912,0.5192232750920385,,4.805818773009618,psi,,hardware
OM-PT,pressure,8553.728792463,1780043242.6292582,0.38909380305931607,,-27.72654923517098,psi,,hardware
FM-FM,flow,8553.732418161,1780043242.632884,0.7773263188989543,,-0.0708552534407679,gallons_per_minute,,hardware
OM-FM,flow,8553.73493889,1780043242.635405,0.7799471354421539,,-0.06266520174326926,gallons_per_minute,,hardware
FM-PT,pressure,8553.736354115,1780043242.6368203,0.5197370671912511,,4.93426679781278,psi,,hardware
OM-PT,pressure,8553.737614859,1780043242.638081,0.3894031512025775,,-27.64921219935562,psi,,hardware
FM-FM,flow,8553.741660811,1780043242.642127,0.7772667142470735,,-0.07104151797789546,gallons_per_minute,,hardware
OM-FM,flow,8553.74325407,1780043242.64372,0.7802540993993401,,-0.06170593937706234,gallons_per_minute,,hardware
FM-PT,pressure,8553.744630461,1780043242.6450965,0.5205506706894244,,5.1376676723561,psi,,hardware
OM-PT,pressure,8553.745973557,1780043242.6464393,0.38974945423000507,,-27.562636442498732,psi,,hardware
FM-FM,flow,8553.749796326,1780043242.6502624,0.7773543330853383,,-0.07076770910831795,gallons_per_minute,,hardware
OM-FM,flow,8553.751464566,1780043242.6519306,0.7801098561417885,,-0.06215669955691103,gallons_per_minute,,hardware
FM-PT,pressure,8553.752838772,1780043242.6533046,0.5208308125532642,,5.207703138316061,psi,,hardware
OM-PT,pressure,8553.754109257,1780043242.6545753,0.3901607263279827,,-27.45981841800432,psi,,hardware
FM-FM,flow,8553.757928267,1780043242.658394,0.7772416802932836,,-0.07111974908348903,gallons_per_minute,,hardware
OM-FM,flow,8553.759669987,1780043242.660136,0.7801009154440064,,-0.06218463923748016,gallons_per_minute,,hardware
FM-PT,pressure,8553.760587291,1780043242.6610532,0.5217093851219875,,5.4273462804968755,psi,,hardware
OM-PT,pressure,8553.762250327,1780043242.6627164,0.390576170751592,,-27.355957312101996,psi,,hardware
FM-FM,flow,8553.766060838,1780043242.6665268,0.77733347145718,,-0.0708329016963126,gallons_per_minute,,hardware
OM-FM,flow,8553.767867872,1780043242.6683338,0.7788945172899386,,-0.0659546334689419,gallons_per_minute,,hardware
FM-PT,pressure,8553.769255745,1780043242.6697216,0.5220449593120765,,5.511239828019127,psi,,hardware
OM-PT,pressure,8553.770408861,1780043242.6708748,0.39081876168474694,,-27.295309578813264,psi,,hardware
FM-FM,flow,8553.774194427,1780043242.6746604,0.7774187061093696,,-0.07056654340822019,gallons_per_minute,,hardware
OM-FM,flow,8553.77609059,1780043242.6765566,0.7801849580031583,,-0.061922006240130306,gallons_per_minute,,hardware
FM-PT,pressure,8553.776980172,1780043242.6774461,0.5227703479254661,,5.6925869813665155,psi,,hardware
OM-PT,pressure,8553.778584468,1780043242.6790502,0.39117519750299423,,-27.20620062425144,psi,,hardware
FM-FM,flow,8553.782334201,1780043242.6828003,0.7770831319192806,,-0.07161521275224833,gallons_per_minute,,hardware
OM-FM,flow,8553.784239734,1780043242.6847055,0.7802803254461677,,-0.061623982980726216,gallons_per_minute,,hardware
FM-PT,pressure,8553.785619125,1780043242.6860852,0.5231762556047744,,5.794063901193608,psi,,hardware
OM-PT,pressure,8553.78689224,1780043242.6873581,0.3914875258788497,,-27.12811853028757,psi,,hardware
FM-FM,flow,8553.790484994,1780043242.6909509,0.777202937269561,,-0.07124082103262194,gallons_per_minute,,hardware
OM-FM,flow,8553.792457841,1780043242.692924,0.7803667521913948,,-0.06135389940189126,gallons_per_minute,,hardware
FM-PT,pressure,8553.793363849,1780043242.6938295,0.5239594607304884,,5.989865182622095,psi,,hardware
OM-PT,pressure,8553.795066162,1780043242.695532,0.3918797244882255,,-27.030068877943624,psi,,hardware
FM-FM,flow,8553.79863425,1780043242.6991003,0.7774061891324746,,-0.07060565896101698,gallons_per_minute,,hardware
OM-FM,flow,8553.800604393,1780043242.7010703,0.7792581056664116,,-0.0648184197924638,gallons_per_minute,,hardware
FM-PT,pressure,8553.801492105,1780043242.7019582,0.5244744449227386,,6.118611230684662,psi,,hardware
OM-PT,pressure,8553.803224973,1780043242.7036908,0.3922224512365402,,-26.944387190864948,psi,,hardware
FM-FM,flow,8553.806817875,1780043242.7072847,0.7773847314577975,,-0.0706727141943829,gallons_per_minute,,hardware
OM-FM,flow,8553.808754852,1780043242.709221,0.7801724410262634,,-0.06196112179292709,gallons_per_minute,,hardware
FM-PT,pressure,8553.810132781,1780043242.7105987,0.5250561863250955,,6.2640465812738855,psi,,hardware
OM-PT,pressure,8553.812904174,1780043242.71337,0.3924787512396277,,-26.88031219009307,psi,,hardware
FM-FM,flow,8553.814968594,1780043242.7154346,0.7772363158746143,,-0.07113651289183051,gallons_per_minute,,hardware
OM-FM,flow,8553.816967163,1780043242.717433,0.7801241612582399,,-0.062111996068000414,gallons_per_minute,,hardware
FM-PT,pressure,8553.817840227,1780043242.718306,0.5255276591214728,,6.381914780368203,psi,,hardware
OM-PT,pressure,8553.821049781,1780043242.721516,0.3926218024041417,,-26.844549398964578,psi,,hardware
FM-FM,flow,8553.823104905,1780043242.7235706,0.7773716184343837,,-0.07071369239255096,gallons_per_minute,,hardware
OM-FM,flow,8553.825110493,1780043242.7255764,0.7802278733525125,,-0.061787895773398466,gallons_per_minute,,hardware
FM-PT,pressure,8553.825990427,1780043242.7264564,0.5262876184329532,,6.57190460823831,psi,,hardware
OM-PT,pressure,8553.82921324,1780043242.729679,0.39285247240692045,,-26.786881898269886,psi,,hardware
FM-FM,flow,8553.831245198,1780043242.7317111,0.7772011491300046,,-0.07124640896873577,gallons_per_minute,,hardware
OM-FM,flow,8553.834101257,1780043242.7345672,0.7802797293996488,,-0.06162584562609749,gallons_per_minute,,hardware
FM-PT,pressure,8553.83434805,1780043242.7348142,0.5268192919277301,,6.7048229819325345,psi,,hardware
OM-PT,pressure,8553.837357959,1780043242.7378242,0.39310996450304564,,-26.72250887423859,psi,,hardware
FM-FM,flow,8553.83937712,1780043242.7398434,0.7772243949442381,,-0.07117376579925602,gallons_per_minute,,hardware
OM-FM,flow,8553.842347437,1780043242.742813,0.7803780770752522,,-0.061318509139837024,gallons_per_minute,,hardware
FM-PT,pressure,8553.843723588,1780043242.7441895,0.527550044959789,,6.887511239947242,psi,,hardware
OM-PT,pressure,8553.845514344,1780043242.7459803,0.3933024875286207,,-26.674378117844828,psi,,hardware
FM-FM,flow,8553.84751108,1780043242.747977,0.7762593956302876,,-0.0741893886553515,gallons_per_minute,,hardware
OM-FM,flow,8553.850561211,1780043242.751027,0.780347678702793,,-0.06141350405377208,gallons_per_minute,,hardware
FM-PT,pressure,8553.851436922,1780043242.7519028,0.5279648933368795,,6.991223334219865,psi,,hardware
OM-PT,pressure,8553.853651248,1780043242.754117,0.39345924776306723,,-26.63518805923319,psi,,hardware
FM-FM,flow,8553.855639447,1780043242.7561054,0.7768995495914877,,-0.0721889075266012,gallons_per_minute,,hardware
OM-FM,flow,8553.858701652,1780043242.7591677,0.7801623082354436,,-0.06199278676423878,gallons_per_minute,,hardware
FM-PT,pressure,8553.86009208,1780043242.760558,0.5286741886942612,,7.168547173565298,psi,,hardware
OM-PT,pressure,8553.861786985,1780043242.7622528,0.39371435567311713,,-26.571411081720715,psi,,hardware
FM-FM,flow,8553.863768832,1780043242.7642348,0.7771993609904482,,-0.0712519969048496,gallons_per_minute,,hardware
OM-FM,flow,8553.866923536,1780043242.7673895,0.7801605200958872,,-0.061998374700352604,gallons_per_minute,,hardware
FM-PT,pressure,8553.868302279,1780043242.7687683,0.5290961896295774,,7.274047407394346,psi,,hardware
OM-PT,pressure,8553.869924501,1780043242.7703905,0.3937829010227801,,-26.55427474430498,psi,,hardware
FM-FM,flow,8553.871897959,1780043242.7723641,0.7771898242461472,,-0.07128179923079,gallons_per_minute,,hardware
OM-FM,flow,8553.875136643,1780043242.7756023,0.7803822494008839,,-0.061305470622238095,gallons_per_minute,,hardware
FM-PT,pressure,8553.876024151,1780043242.77649,0.5298382675454936,,7.459566886373392,psi,,hardware
OM-PT,pressure,8553.878063312,1780043242.7785292,0.3940403931189052,,-26.489901720273696,psi,,hardware
FM-FM,flow,8553.880043751,1780043242.7805097,0.7773000928521268,,-0.07093720983710403,gallons_per_minute,,hardware
OM-FM,flow,8553.883281565,1780043242.7837477,0.7801289296303904,,-0.06209709490503021,gallons_per_minute,,hardware
FM-PT,pressure,8553.884656623,1780043242.7851226,0.5302048361545606,,7.55120903864015,psi,,hardware
OM-PT,pressure,8553.886201031,1780043242.786667,0.3942132466093596,,-26.446688347660103,psi,,hardware
FM-FM,flow,8553.888174841,1780043242.7886407,0.777184459827478,,-0.07129856303913149,gallons_per_minute,,hardware
OM-FM,flow,8553.891499098,1780043242.791965,0.7800729012576224,,-0.06227218356993011,gallons_per_minute,,hardware
FM-PT,pressure,8553.892377217,1780043242.7928433,0.5309171117445364,,7.7292779361340935,psi,,hardware
OM-PT,pressure,8553.894340027,1780043242.794806,0.3944021933558218,,-26.399451661044555,psi,,hardware
FM-FM,flow,8553.896308689,1780043242.7967746,0.7771635981993197,,-0.07136375562712613,gallons_per_minute,,hardware
OM-FM,flow,8553.899641983,1780043242.8001077,0.7800019717218842,,-0.062493838369111904,gallons_per_minute,,hardware
FM-PT,pressure,8553.900519454,1780043242.8009853,0.531353417796304,,7.83835444907599,psi,,hardware
OM-PT,pressure,8553.902476098,1780043242.8029423,0.394507097543132,,-26.373225614216995,psi,,hardware
FM-FM,flow,8553.904438038,1780043242.804904,0.7773036691312396,,-0.07092603396487637,gallons_per_minute,,hardware
OM-FM,flow,8553.907784128,1780043242.8082502,0.7802856898648369,,-0.061607219172384736,gallons_per_minute,,hardware
FM-PT,pressure,8553.909160537,1780043242.8096266,0.532158080596695,,8.03952014917375,psi,,hardware
OM-PT,pressure,8553.91061302,1780043242.811079,0.394693660103519,,-26.326584974120255,psi,,hardware
FM-FM,flow,8553.912568108,1780043242.813034,0.7772416802932836,,-0.07111974908348903,gallons_per_minute,,hardware
OM-FM,flow,8553.915990957,1780043242.816457,0.7802403903294075,,-0.06174878022060168,gallons_per_minute,,hardware
FM-PT,pressure,8553.916877224,1780043242.8173432,0.532509151996273,,8.127287999068255,psi,,hardware
OM-PT,pressure,8553.918747535,1780043242.8192136,0.39489631591991375,,-26.27592102002156,psi,,hardware
FM-FM,flow,8553.920697142,1780043242.821163,0.7771701547110266,,-0.0713432665280421,gallons_per_minute,,hardware
