sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
IC-PT5,pressure,931.731011418,1779242655.5176544,908158,0.8260882885561327,psi,OK,,,,hardware
IC-PT6,pressure,931.848985212,1779242655.6356313,723056,-1.3804997659325324,psi,OK,,,,hardware
IC-PT1,pressure,931.967045301,1779242655.7536886,979610,1.6778626057937873,psi,OK,,,,hardware
IC-PT2,pressure,932.085645919,1779242655.8722887,911153,0.8617914750327427,psi,OK,,,,hardware
IC-PT3,pressure,932.204164303,1779242655.9908082,714571,-1.4816488601742817,psi,OK,,,,hardware
IC-PT4,pressure,932.322236292,1779242656.108881,874210,0.4213965441461265,psi,OK,,,,hardware
IC-PT5,pressure,932.440772041,1779242656.2274153,908393,0.8288897071945311,psi,OK,,,,hardware
IC-PT6,pressure,932.559165666,1779242656.3458087,723635,-1.3735975472447337,psi,OK,,,,hardware
IC-PT1,pressure,932.677631786,1779242656.4642746,978643,1.666335066120035,psi,OK,,,,hardware
IC-PT2,pressure,932.796834511,1779242656.5834796,911477,0.8656538564746197,psi,OK,,,,hardware
IC-PT3,pressure,932.914857594,1779242656.7015011,714072,-1.4875974044319873,psi,OK,,,,hardware
IC-PT4,pressure,933.03445612,1779242656.8210993,875062,0.43155317682661787,psi,OK,,,,hardware
IC-PT5,pressure,933.152666688,1779242656.9393103,908831,0.8341110746992908,psi,OK,,,,hardware
IC-PT6,pressure,933.270638929,1779242657.057282,723658,-1.373323365846082,psi,OK,,,,hardware
IC-PT1,pressure,933.389361352,1779242657.1760042,980998,1.6944088571559024,psi,OK,,,,hardware
IC-PT2,pressure,933.507055058,1779242657.2936978,910901,0.8587874005779494,psi,OK,,,,hardware
IC-PT3,pressure,933.62216976,1779242657.4088118,716341,-1.460548813408472,psi,OK,,,,hardware
IC-PT4,pressure,933.736124559,1779242657.5227668,875633,0.4383600280714073,psi,OK,,,,hardware
IC-PT5,pressure,933.849765165,1779242657.6364074,909859,0.846365791125987,psi,OK,,,,hardware
IC-PT6,pressure,933.965992535,1779242657.7526362,723925,-1.3701404774356463,psi,OK,,,,hardware
IC-PT1,pressure,934.084472426,1779242657.8711147,979980,1.6822733500329679,psi,OK,,,,hardware
IC-PT2,pressure,934.202703483,1779242657.9893465,914793,0.9051836616019804,psi,OK,,,,hardware
IC-PT3,pressure,934.320445754,1779242658.1070902,716095,-1.4634813622810083,psi,OK,,,,hardware
IC-PT4,pressure,934.438231663,1779242658.2248747,874575,0.4257476837334262,psi,OK,,,,hardware
IC-PT5,pressure,934.556621168,1779242658.3432646,909378,0.8406318236150523,psi,OK,,,,hardware
IC-PT6,pressure,934.674456501,1779242658.4610996,724509,-1.3631786540959667,psi,OK,,,,hardware
IC-PT1,pressure,934.793062602,1779242658.5797062,978115,1.6600408148814205,psi,OK,,,,hardware
IC-PT2,pressure,934.91079362,1779242658.6974368,911185,0.8621729448047799,psi,OK,,,,hardware
IC-PT3,pressure,935.028877057,1779242658.8155208,715937,-1.4653648692804422,psi,OK,,,,hardware
IC-PT4,pressure,935.14713475,1779242658.9337778,874932,0.4300034558777166,psi,OK,,,,hardware
IC-PT5,pressure,935.265529555,1779242659.0521727,910745,0.8569277354392679,psi,OK,,,,hardware
IC-PT6,pressure,935.383972776,1779242659.1706154,723938,-1.3699855053407561,psi,OK,,,,hardware
IC-PT1,pressure,935.502444433,1779242659.2890873,979213,1.6731299964344504,psi,OK,,,,hardware
IC-PT2,pressure,935.620634082,1779242659.407277,910174,0.8501208841944785,psi,OK,,,,hardware
IC-PT3,pressure,935.738783109,1779242659.5254335,717402,-1.4479007062793614,psi,OK,,,,hardware
IC-PT4,pressure,935.857325489,1779242659.6439707,874226,0.4215872790321451,psi,OK,,,,hardware
IC-PT5,pressure,935.975193498,1779242659.7618375,907427,0.8173740884511571,psi,OK,,,,hardware
IC-PT6,pressure,936.093686716,1779242659.8803303,722824,-1.3832654217798024,psi,OK,,,,hardware
IC-PT1,pressure,936.211922819,1779242659.9985657,979286,1.6740002243519103,psi,OK,,,,hardware
IC-PT2,pressure,936.329903656,1779242660.1165478,910830,0.8579410145212418,psi,OK,,,,hardware
IC-PT3,pressure,936.44834638,1779242660.2349894,716467,-1.4590467761810755,psi,OK,,,,hardware
IC-PT4,pressure,936.566404449,1779242660.353048,874563,0.42560463256891223,psi,OK,,,,hardware
IC-PT5,pressure,936.68460938,1779242660.4712517,908196,0.8265412839104269,psi,OK,,,,hardware
IC-PT6,pressure,936.802692916,1779242660.5893486,724094,-1.3681258402020746,psi,OK,,,,hardware
IC-PT1,pressure,936.920983517,1779242660.7076263,979358,1.674858531338994,psi,OK,,,,hardware
IC-PT2,pressure,937.036724593,1779242660.8233669,913542,0.8902705777013997,psi,OK,,,,hardware
IC-PT3,pressure,937.150474117,1779242660.9371166,718266,-1.437601022434356,psi,OK,,,,hardware
IC-PT4,pressure,937.264190247,1779242661.050833,874117,0.42028789762114327,psi,OK,,,,hardware
IC-PT5,pressure,937.378207585,1779242661.1648514,908300,0.8277810606695479,psi,OK,,,,hardware
IC-PT6,pressure,937.492374339,1779242661.2790165,723243,-1.3782705519521898,psi,OK,,,,hardware
IC-PT1,pressure,937.606160082,1779242661.3928015,978829,1.6685523591700013,psi,OK,,,,hardware
IC-PT2,pressure,937.719970199,1779242661.506612,912576,0.8787549589580235,psi,OK,,,,hardware
IC-PT3,pressure,937.833652409,1779242661.6202955,719752,-1.419886519895377,psi,OK,,,,hardware
IC-PT4,pressure,937.947937902,1779242661.7345808,874408,0.4237568883606069,psi,OK,,,,hardware
IC-PT5,pressure,938.064481487,1779242661.8511245,910187,0.8502758562893686,psi,OK,,,,hardware
IC-PT6,pressure,938.182982355,1779242661.969625,723012,-1.3810242868690836,psi,OK,,,,hardware
IC-PT1,pressure,938.301251243,1779242662.0878942,979010,1.6707100475680892,psi,OK,,,,hardware
IC-PT2,pressure,938.419393883,1779242662.2060368,912515,0.8780277822050775,psi,OK,,,,hardware
IC-PT3,pressure,938.537483768,1779242662.3241267,719775,-1.4196123384967252,psi,OK,,,,hardware
IC-PT4,pressure,938.655563237,1779242662.4422064,873724,0.415602971983311,psi,OK,,,,hardware
IC-PT5,pressure,938.773644476,1779242662.5602875,909918,0.8470691260181806,psi,OK,,,,hardware
IC-PT6,pressure,938.891429647,1779242662.678074,722680,-1.38498203575397,psi,OK,,,,hardware
IC-PT1,pressure,939.010553559,1779242662.7971969,979399,1.6753472894844168,psi,OK,,,,hardware
IC-PT2,pressure,939.128899151,1779242662.9155424,914224,0.8984006522179433,psi,OK,,,,hardware
IC-PT3,pressure,939.247066106,1779242663.0337093,718110,-1.4394606875730376,psi,OK,,,,hardware
IC-PT4,pressure,939.365370423,1779242663.1520147,874572,0.4257119209422977,psi,OK,,,,hardware
IC-PT5,pressure,939.483983257,1779242663.2706263,908961,0.8356607956481921,psi,OK,,,,hardware
IC-PT6,pressure,939.602828779,1779242663.389472,723478,-1.3754691333137914,psi,OK,,,,hardware
IC-PT1,pressure,939.720677874,1779242663.5073206,977847,1.6568460055406087,psi,OK,,,,hardware
IC-PT2,pressure,939.838805332,1779242663.6254497,912463,0.877407893825517,psi,OK,,,,hardware
IC-PT3,pressure,939.956864827,1779242663.7435088,721272,-1.4017667057236083,psi,OK,,,,hardware
IC-PT4,pressure,940.075059102,1779242663.8617027,874515,0.4250324279108564,psi,OK,,,,hardware
IC-PT5,pressure,940.195173162,1779242663.9818163,907789,0.8216894652473283,psi,OK,,,,hardware
IC-PT6,pressure,940.314769223,1779242664.1014137,722760,-1.3840283613238769,psi,OK,,,,hardware
IC-PT1,pressure,940.43279036,1779242664.2194333,979088,1.67163988013743,psi,OK,,,,hardware
IC-PT2,pressure,940.55087446,1779242664.3375263,912014,0.8720553960866195,psi,OK,,,,hardware
IC-PT3,pressure,940.668988349,1779242664.455643,719601,-1.4216865803821777,psi,OK,,,,hardware
IC-PT4,pressure,940.788849799,1779242664.575494,874273,0.4221475627598248,psi,OK,,,,hardware
IC-PT5,pressure,940.909762514,1779242664.6964064,908380,0.828734735099641,psi,OK,,,,hardware
IC-PT6,pressure,941.027932336,1779242664.8145764,723408,-1.3763035984401228,psi,OK,,,,hardware
IC-PT1,pressure,941.147326481,1779242664.9339807,978412,1.6635813312031411,psi,OK,,,,hardware
IC-PT2,pressure,941.263100767,1779242665.049744,912520,0.8780873868569583,psi,OK,,,,hardware
IC-PT3,pressure,941.379552687,1779242665.1661978,721213,-1.402470040615802,psi,OK,,,,hardware
IC-PT4,pressure,941.497934182,1779242665.2845788,874812,0.42857294423257697,psi,OK,,,,hardware
IC-PT5,pressure,941.61655998,1779242665.4032054,909210,0.8386291073118568,psi,OK,,,,hardware
IC-PT6,pressure,941.737973561,1779242665.5246189,723460,-1.3756837100605623,psi,OK,,,,hardware
IC-PT1,pressure,941.857056195,1779242665.6436992,979503,1.6765870662435378,psi,OK,,,,hardware
IC-PT2,pressure,941.975365873,1779242665.762011,910128,0.849572521397175,psi,OK,,,,hardware
IC-PT3,pressure,942.094012502,1779242665.8806572,723180,-1.3790215705658881,psi,OK,,,,hardware
IC-PT4,pressure,942.21229635,1779242665.998941,874444,0.42418604185414877,psi,OK,,,,hardware
IC-PT5,pressure,942.331350001,1779242666.1180053,908707,0.8326328793326465,psi,OK,,,,hardware
IC-PT6,pressure,942.456506256,1779242666.2431514,723624,-1.3737286774788715,psi,OK,,,,hardware
IC-PT1,pressure,942.575087603,1779242666.3617306,981512,1.7005362153692505,psi,OK,,,,hardware
IC-PT2,pressure,942.693458551,1779242666.4801033,911919,0.870922907700884,psi,OK,,,,hardware
IC-PT3,pressure,942.811585093,1779242666.5982304,721880,-1.3945187800549008,psi,OK,,,,hardware
IC-PT4,pressure,942.930243256,1779242666.7168887,875330,0.4347479861674297,psi,OK,,,,hardware
IC-PT5,pressure,943.049371952,1779242666.836017,908606,0.831428865364654,psi,OK,,,,hardware
IC-PT6,pressure,943.167485527,1779242666.954131,722214,-1.3905371893092622,psi,OK,,,,hardware
IC-PT1,pressure,943.288856671,1779242667.0754995,979386,1.6751923173895267,psi,OK,,,,hardware
IC-PT2,pressure,943.407552148,1779242667.1941972,907558,0.8189357303304345,psi,OK,,,,hardware
IC-PT3,pressure,943.526627696,1779242667.3132725,722110,-1.3917769660683832,psi,OK,,,,hardware
IC-PT4,pressure,943.645309684,1779242667.4319544,875358,0.4350817722179623,psi,OK,,,,hardware
IC-PT5,pressure,943.771095232,1779242667.5577402,908743,0.8330620328261884,psi,OK,,,,hardware
IC-PT6,pressure,943.889821383,1779242667.6764667,723558,-1.3745154588836983,psi,OK,,,,hardware
IC-PT1,pressure,944.011215899,1779242667.797859,978710,1.6671337684552379,psi,OK,,,,hardware
IC-PT2,pressure,944.130311967,1779242667.9169567,909662,0.8440173678418827,psi,OK,,,,hardware
IC-PT3,pressure,944.248620333,1779242668.035265,723099,-1.3799871659263574,psi,OK,,,,hardware
IC-PT4,pressure,944.366726563,1779242668.1533694,874062,0.41963224645045427,psi,OK,,,,hardware
IC-PT5,pressure,944.484743685,1779242668.2713876,907934,0.823418000151872,psi,OK,,,,hardware
IC-PT6,pressure,944.602949697,1779242668.3895967,723748,-1.3722504821122272,psi,OK,,,,hardware
IC-PT1,pressure,944.723073306,1779242668.5097167,981095,1.6955651874023903,psi,OK,,,,hardware
IC-PT2,pressure,944.843320185,1779242668.6299648,910083,0.8490360795302476,psi,OK,,,,hardware
IC-PT3,pressure,944.961724878,1779242668.7483697,724160,-1.3673390587972478,psi,OK,,,,hardware
IC-PT4,pressure,945.082195853,1779242668.8688376,874733,0.42763119073286004,psi,OK,,,,hardware
IC-PT5,pressure,945.20017402,1779242668.9868176,907515,0.8184231303242595,psi,OK,,,,hardware
IC-PT6,pressure,945.318392196,1779242669.1050353,723247,-1.3782228682306852,psi,OK,,,,hardware
IC-PT1,pressure,945.436950182,1779242669.223593,980194,1.6848244291334669,psi,OK,,,,hardware
IC-PT2,pressure,945.554622204,1779242669.3412654,910878,0.8585132191792977,psi,OK,,,,hardware
IC-PT3,pressure,945.672438067,1779242669.4590812,724240,-1.3663853843671547,psi,OK,,,,hardware
IC-PT4,pressure,945.793351684,1779242669.5799966,874764,0.4280007395745211,psi,OK,,,,hardware
IC-PT5,pressure,945.911904151,1779242669.6985486,907796,0.8217729117599615,psi,OK,,,,hardware
IC-PT6,pressure,946.029926454,1779242669.8165703,724030,-1.368888779746149,psi,OK,,,,hardware
IC-PT1,pressure,946.148375336,1779242669.9350185,981043,1.6949452990228298,psi,OK,,,,hardware
IC-PT2,pressure,946.266332373,1779242670.0529773,907991,0.8240974931833134,psi,OK,,,,hardware
IC-PT3,pressure,946.384582547,1779242670.1712253,723952,-1.3698186123154898,psi,OK,,,,hardware
IC-PT4,pressure,946.502920526,1779242670.2895641,875511,0.4369056745655153,psi,OK,,,,hardware
IC-PT5,pressure,946.620997591,1779242670.407641,908272,0.8274472746190153,psi,OK,,,,hardware
IC-PT6,pressure,946.73905148,1779242670.5256956,723448,-1.3758267612250763,psi,OK,,,,hardware
IC-PT1,pressure,946.857461119,1779242670.6441042,980164,1.684466801222182,psi,OK,,,,hardware
IC-PT2,pressure,946.978101087,1779242670.764747,911750,0.8689082704673123,psi,OK,,,,hardware
IC-PT3,pressure,947.09640808,1779242670.8830519,725587,-1.3503278911504613,psi,OK,,,,hardware
IC-PT4,pressure,947.214627475,1779242671.001271,874382,0.4234469441708266,psi,OK,,,,hardware
IC-PT5,pressure,947.332865854,1779242671.1195087,908710,0.832668642123775,psi,OK,,,,hardware
IC-PT6,pressure,947.450892948,1779242671.2375376,722766,-1.3839568357416199,psi,OK,,,,hardware
IC-PT1,pressure,947.568472112,1779242671.3551147,980085,1.683525047722465,psi,OK,,,,hardware
IC-PT2,pressure,947.684638273,1779242671.4712799,910747,0.8569515773000203,psi,OK,,,,hardware
IC-PT3,pressure,947.798369697,1779242671.5850117,725570,-1.350530546966856,psi,OK,,,,hardware
IC-PT4,pressure,947.912920737,1779242671.6995637,874903,0.42965774889680786,psi,OK,,,,hardware
IC-PT5,pressure,948.026488998,1779242671.813133,908475,0.8298672234853766,psi,OK,,,,hardware
IC-PT6,pressure,948.140163708,1779242671.9268055,723191,-1.3788904403317503,psi,OK,,,,hardware
IC-PT1,pressure,948.253696078,1779242672.0403376,980531,1.688841782670234,psi,OK,,,,hardware
IC-PT2,pressure,948.367450808,1779242672.1540935,910376,0.8525289121304636,psi,OK,,,,hardware
IC-PT3,pressure,948.481261471,1779242672.2679033,727576,-1.3266171606322719,psi,OK,,,,hardware
IC-PT4,pressure,948.598253889,1779242672.3848987,875040,0.43129091635834227,psi,OK,,,,hardware
IC-PT5,pressure,948.721266567,1779242672.5079114,909985,0.8478678283533836,psi,OK,,,,hardware
IC-PT6,pressure,948.839398105,1779242672.6260426,723311,-1.3774599286866107,psi,OK,,,,hardware
IC-PT1,pressure,948.957794985,1779242672.744438,980627,1.6899861919863457,psi,OK,,,,hardware
IC-PT2,pressure,949.075879444,1779242672.8625233,912896,0.8825696566783958,psi,OK,,,,hardware
IC-PT3,pressure,949.194208778,1779242672.9808524,725694,-1.3490523516002118,psi,OK,,,,hardware
IC-PT4,pressure,949.312419821,1779242673.0990634,875123,0.43228035357956385,psi,OK,,,,hardware
IC-PT5,pressure,949.430822716,1779242673.2174664,908277,0.8275068792708962,psi,OK,,,,hardware
IC-PT6,pressure,949.548816063,1779242673.3354607,722713,-1.3845886450515565,psi,OK,,,,hardware
IC-PT1,pressure,949.666934348,1779242673.4535773,980235,1.6853131872788896,psi,OK,,,,hardware
IC-PT2,pressure,949.785443796,1779242673.5720885,913707,0.8922375312134667,psi,OK,,,,hardware
IC-PT3,pressure,949.903290646,1779242673.6899354,727489,-1.327654281574998,psi,OK,,,,hardware
IC-PT4,pressure,950.021882275,1779242673.8085275,874741,0.42772655817586935,psi,OK,,,,hardware
IC-PT5,pressure,950.140696905,1779242673.927342,909693,0.8443869166835438,psi,OK,,,,hardware
IC-PT6,pressure,950.263689444,1779242674.050335,722774,-1.3838614682986106,psi,OK,,,,hardware
IC-PT1,pressure,950.388817822,1779242674.1754606,980635,1.690081559429355,psi,OK,,,,hardware
IC-PT2,pressure,950.510753249,1779242674.2973986,911990,0.8717692937575916,psi,OK,,,,hardware
IC-PT3,pressure,950.630943567,1779242674.4175887,728699,-1.3132299558198401,psi,OK,,,,hardware
IC-PT4,pressure,950.751716751,1779242674.5383632,874477,0.42457943255656216,psi,OK,,,,hardware
IC-PT5,pressure,950.870356735,1779242674.6570015,908231,0.8269585164735926,psi,OK,,,,hardware
IC-PT6,pressure,950.989091607,1779242674.7757363,723299,-1.3776029798511247,psi,OK,,,,hardware
IC-PT1,pressure,951.107095084,1779242674.8937383,978982,1.6703762615175566,psi,OK,,,,hardware
IC-PT2,pressure,951.225526804,1779242675.0121708,912874,0.8823073962101202,psi,OK,,,,hardware
IC-PT3,pressure,951.343634049,1779242675.1302786,729455,-1.3042177324554605,psi,OK,,,,hardware
IC-PT4,pressure,951.462378165,1779242675.2490232,874163,0.4208362604184468,psi,OK,,,,hardware
IC-PT5,pressure,951.58280401,1779242675.3694472,908573,0.8310354746622406,psi,OK,,,,hardware
IC-PT6,pressure,951.700572586,1779242675.487217,722809,-1.3834442357354448,psi,OK,,,,hardware
IC-PT1,pressure,951.816261448,1779242675.6029036,980227,1.6852178198358803,psi,OK,,,,hardware
IC-PT2,pressure,951.933438566,1779242675.7200837,910993,0.8598841261725565,psi,OK,,,,hardware
IC-PT3,pressure,952.052181536,1779242675.8388262,730276,-1.2944306486166302,psi,OK,,,,hardware
IC-PT4,pressure,952.170616044,1779242675.95726,875019,0.43104057682044283,psi,OK,,,,hardware
IC-PT5,pressure,952.290515513,1779242676.0771606,908355,0.8284367118402369,psi,OK,,,,hardware
IC-PT6,pressure,952.408714912,1779242676.195359,722942,-1.381858751995415,psi,OK,,,,hardware
IC-PT1,pressure,952.526569914,1779242676.3132129,979119,1.672009428979091,psi,OK,,,,hardware
IC-PT2,pressure,952.644486213,1779242676.431131,911865,0.8702791774605712,psi,OK,,,,hardware
IC-PT3,pressure,952.763457576,1779242676.550104,730851,-1.287576113650336,psi,OK,,,,hardware
IC-PT4,pressure,952.88878656,1779242676.675431,875390,0.4354632419899995,psi,OK,,,,hardware
IC-PT5,pressure,953.006924089,1779242676.7935693,908455,0.8296288048778533,psi,OK,,,,hardware
IC-PT6,pressure,953.12528113,1779242676.9119258,723269,-1.3779606077624096,psi,OK,,,,hardware
IC-PT1,pressure,953.243921632,1779242677.0305643,979928,1.6816534616534073,psi,OK,,,,hardware
IC-PT2,pressure,953.362782823,1779242677.1494274,911681,0.868085726271357,psi,OK,,,,hardware
IC-PT3,pressure,953.487547037,1779242677.2741923,730929,-1.2866462810809953,psi,OK,,,,hardware
IC-PT4,pressure,953.608441279,1779242677.3950903,875390,0.4354632419899995,psi,OK,,,,hardware
IC-PT5,pressure,953.73006051,1779242677.5167058,909531,0.8424557259626053,psi,OK,,,,hardware
IC-PT6,pressure,953.84780633,1779242677.63445,724388,-1.3646210866714825,psi,OK,,,,hardware
IC-PT1,pressure,953.966357704,1779242677.7530007,979530,1.6769089313636942,psi,OK,,,,hardware
IC-PT2,pressure,954.084798619,1779242677.8714416,910541,0.8544958656425305,psi,OK,,,,hardware
IC-PT3,pressure,954.203086267,1779242677.9897296,731673,-1.2777771088811296,psi,OK,,,,hardware
IC-PT4,pressure,954.321672408,1779242678.1083155,876210,0.4452384048984537,psi,OK,,,,hardware
IC-PT5,pressure,954.439959354,1779242678.226603,908582,0.8311427630356261,psi,OK,,,,hardware
IC-PT6,pressure,954.557674318,1779242678.3443174,724324,-1.365384026215557,psi,OK,,,,hardware
IC-PT1,pressure,954.67559489,1779242678.4622378,979320,1.6744055359846999,psi,OK,,,,hardware
IC-PT2,pressure,954.794874404,1779242678.581521,913492,0.8896745311825915,psi,OK,,,,hardware
IC-PT3,pressure,954.913043548,1779242678.699689,731543,-1.2793268298300309,psi,OK,,,,hardware
IC-PT4,pressure,955.030125183,1779242678.8167691,875788,0.44020777227971264,psi,OK,,,,hardware
IC-PT5,pressure,955.148557636,1779242678.935202,908404,0.8290208374286689,psi,OK,,,,hardware
IC-PT6,pressure,955.266912326,1779242679.0535567,723149,-1.3793911194075492,psi,OK,,,,hardware
IC-PT1,pressure,955.384818968,1779242679.1714618,980219,1.685122452392871,psi,OK,,,,hardware
IC-PT2,pressure,955.502690249,1779242679.2893348,912969,0.8834398845958558,psi,OK,,,,hardware
IC-PT3,pressure,955.622643012,1779242679.409287,732080,-1.272925290218031,psi,OK,,,,hardware
IC-PT4,pressure,955.741233969,1779242679.5278773,874876,0.42933588377665144,psi,OK,,,,hardware
IC-PT5,pressure,955.859305596,1779242679.6459513,911626,0.867430075100668,psi,OK,,,,hardware
IC-PT6,pressure,955.97797165,1779242679.764642,723103,-1.3799394822048527,psi,OK,,,,hardware
IC-PT1,pressure,956.096385956,1779242679.8830287,978500,1.6646303730762435,psi,OK,,,,hardware
IC-PT2,pressure,956.214647983,1779242680.0013003,911535,0.8663452704364372,psi,OK,,,,hardware
IC-PT3,pressure,956.333119448,1779242680.1197643,731886,-1.2752379507110068,psi,OK,,,,hardware
IC-PT4,pressure,956.45128875,1779242680.2379327,875924,0.4418290188108709,psi,OK,,,,hardware
IC-PT5,pressure,956.569610383,1779242680.3562534,910437,0.8532560888834095,psi,OK,,,,hardware
IC-PT6,pressure,956.688261726,1779242680.474905,723276,-1.3778771612497764,psi,OK,,,,hardware
IC-PT1,pressure,956.807178359,1779242680.5938215,978005,1.6587295125400425,psi,OK,,,,hardware
IC-PT2,pressure,956.925479317,1779242680.712124,911461,0.8654631215886011,psi,OK,,,,hardware
IC-PT3,pressure,957.04364888,1779242680.8302937,731589,-1.2787784670327274,psi,OK,,,,hardware
IC-PT4,pressure,957.162884025,1779242680.9495287,875038,0.43126707449758994,psi,OK,,,,hardware
IC-PT5,pressure,957.28209213,1779242681.0687342,910376,0.8525289121304636,psi,OK,,,,hardware
IC-PT6,pressure,957.401634412,1779242681.188282,723710,-1.3727034774665214,psi,OK,,,,hardware
IC-PT1,pressure,957.520425926,1779242681.3070688,977618,1.6541161124844672,psi,OK,,,,hardware
IC-PT2,pressure,957.638657335,1779242681.425301,912563,0.8785999868631333,psi,OK,,,,hardware
IC-PT3,pressure,957.756869266,1779242681.543513,734687,-1.2418474247273714,psi,OK,,,,hardware
IC-PT4,pressure,957.874866997,1779242681.6615112,874407,0.4237449674302307,psi,OK,,,,hardware
IC-PT5,pressure,957.991028848,1779242681.7776723,908650,0.8319533863012052,psi,OK,,,,hardware
IC-PT6,pressure,958.10769727,1779242681.8943422,722797,-1.3835872868999588,psi,OK,,,,hardware
IC-PT1,pressure,958.225781451,1779242682.0124242,978769,1.6678371033474315,psi,OK,,,,hardware
IC-PT2,pressure,958.343971432,1779242682.1306145,910968,0.8595861029131524,psi,OK,,,,hardware
IC-PT3,pressure,958.462013823,1779242682.2486575,732328,-1.2699688994847425,psi,OK,,,,hardware
IC-PT4,pressure,958.582190867,1779242682.3688333,875533,0.4371679350337909,psi,OK,,,,hardware
IC-PT5,pressure,958.70074389,1779242682.4873898,908558,0.8308566607065981,psi,OK,,,,hardware
IC-PT6,pressure,958.819038549,1779242682.6056836,722933,-1.3819660403688006,psi,OK,,,,hardware
IC-PT1,pressure,958.938254065,1779242682.7248979,977735,1.6555108613384784,psi,OK,,,,hardware
IC-PT2,pressure,959.057269546,1779242682.8439145,910992,0.8598722052421803,psi,OK,,,,hardware
