sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
thrust,thrust,53375.9668773,1780902727.4897947,2.5004258752376884,2.4995741247623116,19.148112481106654,lbs,,simulated
CC-PT,pressure,53375.9773125,1780902727.5002313,1.3115508927763573,,202.88772319408932,psi,,simulated
FI-PT,pressure,53375.9773738,1780902727.500291,1.6947086685548627,,298.6771671387157,psi,,simulated
thrust,thrust,53375.9773993,1780902727.5003166,2.500446140819328,2.499553859180672,20.05928928216701,lbs,,simulated
CC-PT,pressure,53375.9878613,1780902727.51078,1.31285981093166,,203.214952732915,psi,,simulated
FI-PT,pressure,53375.9879614,1780902727.510879,1.707236374287173,,301.80909357179326,psi,,simulated
thrust,thrust,53375.9879862,1780902727.5109038,2.500449121051922,2.499550878948078,20.193285870558242,lbs,,simulated
FM-FM,flow,53375.9922976,1780902727.5152152,1.6862710340346139,,8.308790944074504,gallons_per_minute,,simulated
CC-PT,pressure,53375.9984018,1780902727.5213196,1.3314063944108956,,207.8515986027239,psi,,simulated
FI-PT,pressure,53375.9984445,1780902727.5213618,1.7061950810188151,,301.54877025470375,psi,,simulated
thrust,thrust,53375.9984566,1780902727.521374,2.5005218387272166,2.4994781612727834,23.462802627304235,lbs,,simulated
CC-PT,pressure,53376.0089337,1780902727.5318525,1.3088281522784415,,202.20703806961038,psi,,simulated
FI-PT,pressure,53376.0089917,1780902727.5319092,1.7188688181482337,,304.7172045370584,psi,,simulated
thrust,thrust,53376.0090014,1780902727.5319188,2.5005337596575927,2.4994662403424073,23.99878898086915,lbs,,simulated
CC-PT,pressure,53376.019442,1780902727.5423627,1.3238211064125427,,205.95527660313567,psi,,simulated
FI-PT,pressure,53376.0195057,1780902727.5424232,1.7060144789236162,,301.50361973090406,psi,,simulated
thrust,thrust,53376.0195166,1780902727.542434,2.500558197564864,2.499441802435136,25.097561005677232,lbs,,simulated
CC-PT,pressure,53376.0299898,1780902727.552909,1.3080485234318404,,202.0121308579601,psi,,simulated
FI-PT,pressure,53376.0300908,1780902727.5530083,1.7041923647156196,,301.0480911789049,psi,,simulated
thrust,thrust,53376.0301117,1780902727.553029,2.50059515244903,2.49940484755097,26.75911870172847,lbs,,simulated
tank_temp,temperature,53376.0309662,1780902727.5538838,,,19.957885396569047,°C,,simulated
FM-FM,flow,53376.0326086,1780902727.5555265,1.678514680685363,,8.236075131425277,gallons_per_minute,,simulated
CC-PT,pressure,53376.0401346,1780902727.563053,1.317474403080273,,204.36860077006824,psi,,simulated
FI-PT,pressure,53376.040179,1780902727.5630963,1.7127086773763511,,303.17716934408776,psi,,simulated
thrust,thrust,53376.0401891,1780902727.5631063,2.50062018640282,2.49937981359718,27.8846900442148,lbs,,simulated
CC-PT,pressure,53376.0506645,1780902727.5735838,1.331097642314153,,207.77441057853824,psi,,simulated
FI-PT,pressure,53376.0507179,1780902727.573635,1.706767285676871,,301.6918214192177,psi,,simulated
thrust,thrust,53376.0507265,1780902727.5736437,2.5006440282635722,2.4993559717364278,28.95666275134463,lbs,,simulated
CC-PT,pressure,53376.0611527,1780902727.5840704,1.3304157650966364,,207.6039412741591,psi,,simulated
FI-PT,pressure,53376.0611931,1780902727.5841103,1.71128889456855,,302.8222236421375,psi,,simulated
thrust,thrust,53376.0612032,1780902727.5841205,2.5006595254730613,2.4993404745269387,29.653445010979024,lbs,,simulated
CC-PT,pressure,53376.0713211,1780902727.59424,1.3186575554201074,,204.66438885502686,psi,,simulated
FI-PT,pressure,53376.0713832,1780902727.5943007,1.7038949375027344,,300.9737343756836,psi,,simulated
thrust,thrust,53376.0713952,1780902727.5943127,2.5006935001246333,2.4993064998753667,31.181006118639036,lbs,,simulated
FM-FM,flow,53376.0728734,1780902727.595791,1.7062821038105611,,8.496394723224011,gallons_per_minute,,simulated
CC-PT,pressure,53376.0816045,1780902727.6045232,1.322325625696853,,205.58140642421324,psi,,simulated
FI-PT,pressure,53376.0816914,1780902727.604609,1.70765301080382,,301.91325270095496,psi,,simulated
thrust,thrust,53376.0817412,1780902727.6046593,2.5006994605898214,2.4993005394101786,31.448999295421494,lbs,,simulated
CC-PT,pressure,53376.0919728,1780902727.6148918,1.326517024817112,,206.62925620427802,psi,,simulated
FI-PT,pressure,53376.0920295,1780902727.6149468,1.712746228307036,,303.186557076759,psi,,simulated
thrust,thrust,53376.092039,1780902727.6149564,2.5007513166369577,2.4992486833630423,33.780539933428884,lbs,,simulated
CC-PT,pressure,53376.1023671,1780902727.6252854,1.319472947057837,,204.86823676445925,psi,,simulated
FI-PT,pressure,53376.1024266,1780902727.625344,1.7110355747980566,,302.75889369951415,psi,,simulated
thrust,thrust,53376.1024404,1780902727.6253579,2.5007459522182884,2.4992540477817116,33.53934607432467,lbs,,simulated
CC-PT,pressure,53376.1125153,1780902727.635434,1.3312925495258032,,207.8231373814508,psi,,simulated
FI-PT,pressure,53376.1125836,1780902727.6355011,1.7078801045274858,,301.97002613187146,psi,,simulated
thrust,thrust,53376.1125961,1780902727.6355135,2.5007769466372665,2.4992230533627335,34.932910593593455,lbs,,simulated
FM-FM,flow,53376.1129538,1780902727.6358712,1.657271582755039,,8.03692108832849,gallons_per_minute,,simulated
CC-PT,pressure,53376.1230153,1780902727.6459346,1.342331331054131,,210.58283276353274,psi,,simulated
FI-PT,pressure,53376.1230818,1780902727.6459992,1.7008747697919333,,300.2186924479833,psi,,simulated
thrust,thrust,53376.1230949,1780902727.6460123,2.500799596404981,2.499200403595019,35.9512846653668,lbs,,simulated
tank_temp,temperature,53376.1313705,1780902727.654289,,,20.175323166630363,°C,,simulated
CC-PT,pressure,53376.1333284,1780902727.656246,1.3217987205742265,,205.44968014355663,psi,,simulated
FI-PT,pressure,53376.1333534,1780902727.6562705,1.7102940929286592,,302.5735232321648,psi,,simulated
thrust,thrust,53376.1333615,1780902727.6562788,2.5008204580331395,2.4991795419668605,36.8892607841054,lbs,,simulated
CC-PT,pressure,53376.1438855,1780902727.6668034,1.319022335889618,,204.7555839724045,psi,,simulated
FI-PT,pressure,53376.1439694,1780902727.6668868,1.708345616858675,,302.08640421466873,psi,,simulated
thrust,thrust,53376.1439897,1780902727.6669073,2.500834763149591,2.499165236850409,37.5324444083833,lbs,,simulated
FM-FM,flow,53376.1533699,1780902727.676288,1.6808029032710676,,8.257527218166258,gallons_per_minute,,simulated
CC-PT,pressure,53376.1543363,1780902727.6772537,1.3336069981583354,,208.40174953958385,psi,,simulated
FI-PT,pressure,53376.1543481,1780902727.6772654,1.7124625101640834,,303.11562754102084,psi,,simulated
thrust,thrust,53376.1543536,1780902727.6772711,2.500859201056862,2.499140798943138,38.63121643319138,lbs,,simulated
CC-PT,pressure,53376.1644806,1780902727.687399,1.3320960202331567,,208.02400505828916,psi,,simulated
FI-PT,pressure,53376.1645516,1780902727.687469,1.7096879136190313,,302.4219784047578,psi,,simulated
thrust,thrust,53376.1645651,1780902727.6874826,2.500834167103072,2.499165832896928,37.50564509070506,lbs,,simulated
CC-PT,pressure,53376.1747877,1780902727.6977065,1.3445790224765566,,211.14475561913915,psi,,simulated
FI-PT,pressure,53376.1748569,1780902727.6977744,1.7151727336851041,,303.793183421276,psi,,simulated
thrust,thrust,53376.1748703,1780902727.697788,2.500883638964133,2.499116361035867,39.72998845799946,lbs,,simulated
CC-PT,pressure,53376.1851386,1780902727.7080572,1.3337309758342475,,208.43274395856187,psi,,simulated
FI-PT,pressure,53376.185213,1780902727.7081304,1.70858820779183,,302.1470519479575,psi,,simulated
thrust,thrust,53376.1852336,1780902727.708151,2.5008979440805845,2.4991020559194155,40.373172082277364,lbs,,simulated
FM-FM,flow,53376.1939884,1780902727.716907,1.66753848404151,,8.133173287889155,gallons_per_minute,,simulated
CC-PT,pressure,53376.1954388,1780902727.7183568,1.3353194398068713,,208.82985995171782,psi,,simulated
FI-PT,pressure,53376.1954757,1780902727.718393,1.7103608501387657,,302.59021253469143,psi,,simulated
thrust,thrust,53376.1954876,1780902727.718405,2.500908672917923,2.499091327082077,40.855559800485786,lbs,,simulated
CC-PT,pressure,53376.2060557,1780902727.7289748,1.3354309005058884,,208.8577251264721,psi,,simulated
FI-PT,pressure,53376.2061507,1780902727.7290683,1.7134108201755072,,303.35270504387677,psi,,simulated
thrust,thrust,53376.2061948,1780902727.7291124,2.5009414554764575,2.4990585445235425,42.329522272789305,lbs,,simulated
CC-PT,pressure,53376.216452,1780902727.7393706,1.3315589823197105,,207.88974557992762,psi,,simulated
FI-PT,pressure,53376.2165072,1780902727.7394245,1.7031415347029608,,300.7853836757402,psi,,simulated
thrust,thrust,53376.2165181,1780902727.7394354,2.500927746406525,2.499072253593475,41.713137966189656,lbs,,simulated
CC-PT,pressure,53376.226624,1780902727.7495427,1.3424404075670728,,210.6101018917682,psi,,simulated
FI-PT,pressure,53376.2266977,1780902727.7496152,1.7075010189415238,,301.87525473538096,psi,,simulated
thrust,thrust,53376.2267137,1780902727.7496312,2.5009474159416456,2.4990525840583544,42.597515449571766,lbs,,simulated
tank_temp,temperature,53376.2316497,1780902727.7545688,,,20.0754474444969,°C,,simulated
FM-FM,flow,53376.2345733,1780902727.7574909,1.6690691315018094,,8.147523107829462,gallons_per_minute,,simulated
CC-PT,pressure,53376.2370796,1780902727.7599976,1.3313765920849552,,207.8441480212388,psi,,simulated
FI-PT,pressure,53376.2371226,1780902727.76004,1.7071642526583972,,301.7910631645993,psi,,simulated
thrust,thrust,53376.2371358,1780902727.7600532,2.5009378791973447,2.4990621208026553,42.16872636671983,lbs,,simulated
CC-PT,pressure,53376.2473076,1780902727.7702262,1.3472123559966511,,211.80308899916278,psi,,simulated
FI-PT,pressure,53376.2473896,1780902727.770307,1.7222978737709371,,305.57446844273426,psi,,simulated
thrust,thrust,53376.2474081,1780902727.7703254,2.5009694696628415,2.4990305303371585,43.58909020366686,lbs,,simulated
CC-PT,pressure,53376.2579376,1780902727.7808566,1.3411839415054252,,210.2959853763563,psi,,simulated
FI-PT,pressure,53376.258006,1780902727.7809234,1.7101140868799791,,302.5285217199948,psi,,simulated
thrust,thrust,53376.2580202,1780902727.7809377,2.500958144778984,2.499041855221016,43.07990316778019,lbs,,simulated
CC-PT,pressure,53376.268487,1780902727.791406,1.3450612241102724,,211.2653060275681,psi,,simulated
FI-PT,pressure,53376.2685489,1780902727.7914662,1.7148401397276092,,303.71003493190227,psi,,simulated
thrust,thrust,53376.2685597,1780902727.7914772,2.50096529733721,2.49903470266279,43.40149497991914,lbs,,simulated
FM-FM,flow,53376.2751354,1780902727.7980542,1.6850509268106135,,8.2973524388495,gallons_per_minute,,simulated
CC-PT,pressure,53376.2786596,1780902727.801579,1.3395895170676133,,209.89737926690333,psi,,simulated
FI-PT,pressure,53376.278723,1780902727.8016405,1.7148884194956326,,303.72210487390817,psi,,simulated
thrust,thrust,53376.278742,1780902727.8016593,2.5010105968726393,2.4989894031273607,45.438243123465824,lbs,,simulated
CC-PT,pressure,53376.2891505,1780902727.8120692,1.3382716582145284,,209.5679145536321,psi,,simulated
FI-PT,pressure,53376.2892223,1780902727.8121397,1.7097403657126864,,302.4350914281716,psi,,simulated
thrust,thrust,53376.2892476,1780902727.812165,2.5009980798957443,2.4990019201042557,44.87545745222266,lbs,,simulated
CC-PT,pressure,53376.2997241,1780902727.8226428,1.3554801172590394,,213.87002931475985,psi,,simulated
FI-PT,pressure,53376.2997779,1780902727.8226955,1.7023744228332547,,300.59360570831365,psi,,simulated
thrust,thrust,53376.2997932,1780902727.8227108,2.5009945036166314,2.4990054963833686,44.71466154615319,lbs,,simulated
CC-PT,pressure,53376.3099694,1780902727.8328884,1.3483400760102362,,212.08501900255905,psi,,simulated
FI-PT,pressure,53376.3100415,1780902727.832959,1.717714872087821,,304.42871802195526,psi,,simulated
thrust,thrust,53376.3100566,1780902727.8329742,2.500998675942263,2.499001324057737,44.90225676990091,lbs,,simulated
FM-FM,flow,53376.3157376,1780902727.8386571,1.6968693371855423,,8.40815003611446,gallons_per_minute,,simulated
CC-PT,pressure,53376.3201791,1780902727.8430974,1.353610915376057,,213.40272884401423,psi,,simulated
FI-PT,pressure,53376.3202202,1780902727.8431377,1.7097266566427538,,302.43166416068846,psi,,simulated
thrust,thrust,53376.3202365,1780902727.8431542,2.500983774779293,2.499016225220707,44.23227382794476,lbs,,simulated
CC-PT,pressure,53376.3307781,1780902727.8536968,1.348356169266244,,212.089042316561,psi,,simulated
FI-PT,pressure,53376.3308326,1780902727.85375,1.7167313953317875,,304.1828488329469,psi,,simulated
thrust,thrust,53376.3308427,1780902727.8537602,2.5009879471049246,2.4990120528950754,44.41986905169248,lbs,,simulated
tank_temp,temperature,53376.3324462,1780902727.8553638,,,20.100416375030278,°C,,simulated
CC-PT,pressure,53376.3409432,1780902727.8638608,1.3637240366606758,,215.93100916516894,psi,,simulated
FI-PT,pressure,53376.3409656,1780902727.863883,1.7048337107698572,,301.2084276924643,psi,,simulated
thrust,thrust,53376.3409724,1780902727.8638897,2.501002252221376,2.498997747778624,45.06305267597038,lbs,,simulated
CC-PT,pressure,53376.3512396,1780902727.874158,1.3510228813913918,,212.75572034784796,psi,,simulated
FI-PT,pressure,53376.3512831,1780902727.8742006,1.7102833640913206,,302.57084102283017,psi,,simulated
thrust,thrust,53376.3512912,1780902727.8742085,2.500974834081511,2.499025165918489,43.83028406277107,lbs,,simulated
FM-FM,flow,53376.356273,1780902727.8791914,1.704241240530162,,8.477261629970268,gallons_per_minute,,simulated
CC-PT,pressure,53376.3617804,1780902727.8846984,1.343533556882567,,210.88338922064176,psi,,simulated
FI-PT,pressure,53376.3618124,1780902727.8847299,1.7207022572400876,,305.1755643100219,psi,,simulated
thrust,thrust,53376.3618317,1780902727.8847492,2.500995695709669,2.499004304290331,44.76826018150968,lbs,,simulated
CC-PT,pressure,53376.3723347,1780902727.8952532,1.3551505035341385,,213.78762588353462,psi,,simulated
FI-PT,pressure,53376.3724313,1780902727.895349,1.7219992544650142,,305.49981361625356,psi,,simulated
thrust,thrust,53376.3724563,1780902727.8953738,2.500971257802398,2.499028742197602,43.6694881567016,lbs,,simulated
CC-PT,pressure,53376.382833,1780902727.9057524,1.3539047663098294,,213.47619157745734,psi,,simulated
FI-PT,pressure,53376.3829309,1780902727.9058483,1.7058463938053123,,301.4615984513281,psi,,simulated
thrust,thrust,53376.3829515,1780902727.905869,2.5009849668723305,2.4990150331276695,44.28587246330125,lbs,,simulated
CC-PT,pressure,53376.3933172,1780902727.9162357,1.3382299349582119,,209.55748373955296,psi,,simulated
FI-PT,pressure,53376.3933818,1780902727.9162993,1.7059113628758624,,301.4778407189656,psi,,simulated
thrust,thrust,53376.3933929,1780902727.9163103,2.5009664894302475,2.4990335105697525,43.45509361527563,lbs,,simulated
FM-FM,flow,53376.3964488,1780902727.9193664,1.7092527996603013,,8.524244996815323,gallons_per_minute,,simulated
CC-PT,pressure,53376.4034703,1780902727.9263887,1.352231067685016,,213.057766921254,psi,,simulated
FI-PT,pressure,53376.4035192,1780902727.9264367,1.7138811008788468,,303.4702752197117,psi,,simulated
thrust,thrust,53376.4035284,1780902727.9264457,2.5009885431514434,2.4990114568485566,44.44666836937073,lbs,,simulated
CC-PT,pressure,53376.4136085,1780902727.9365268,1.3595672082385075,,214.89180205962688,psi,,simulated
FI-PT,pressure,53376.4136652,1780902727.9365826,1.7187543772166225,,304.68859430415563,psi,,simulated
thrust,thrust,53376.4136751,1780902727.9365926,2.5009730459419544,2.4990269540580456,43.74988610973634,lbs,,simulated
CC-PT,pressure,53376.4240695,1780902727.9469876,1.3592679928860658,,214.81699822151646,psi,,simulated
FI-PT,pressure,53376.4240979,1780902727.9470155,1.715592350434345,,303.89808760858625,psi,,simulated
thrust,thrust,53376.4241058,1780902727.9470232,2.500948608034683,2.499051391965317,42.65111408492826,lbs,,simulated
tank_temp,temperature,53376.4327825,1780902727.9557004,,,20.34178270351934,°C,,simulated
CC-PT,pressure,53376.434377,1780902727.957295,1.3531793776964398,,213.29484442410995,psi,,simulated
FI-PT,pressure,53376.4344411,1780902727.9573586,1.7166920562615462,,304.17301406538655,psi,,simulated
thrust,thrust,53376.4344501,1780902727.9573677,2.500924170127412,2.499075829872588,41.552342060120175,lbs,,simulated
FM-FM,flow,53376.437024,1780902727.9599419,1.7491861282808934,,8.898619952633373,gallons_per_minute,,simulated
CC-PT,pressure,53376.4445934,1780902727.967512,1.3486786304329192,,212.1696576082298,psi,,simulated
FI-PT,pressure,53376.4446468,1780902727.9675643,1.7091753136128562,,302.29382840321404,psi,,simulated
thrust,thrust,53376.4446586,1780902727.9675758,2.500924766173931,2.499075233826069,41.57914137779842,lbs,,simulated
CC-PT,pressure,53376.4550637,1780902727.9779823,1.359649462658103,,214.91236566452577,psi,,simulated
FI-PT,pressure,53376.4551498,1780902727.9780674,1.7188735865203841,,304.71839663009604,psi,,simulated
thrust,thrust,53376.455174,1780902727.9780915,2.5009194017552616,2.4990805982447384,41.33794751869421,lbs,,simulated
CC-PT,pressure,53376.4653888,1780902727.9883072,1.3505543888276086,,212.63859720690215,psi,,simulated
FI-PT,pressure,53376.4654315,1780902727.988349,1.722291913305749,,305.57297832643724,psi,,simulated
thrust,thrust,53376.4654407,1780902727.9883583,2.5008973480340657,2.4991026519659343,40.34637276459912,lbs,,simulated
CC-PT,pressure,53376.4758933,1780902727.9988117,1.3661076266893897,,216.52690667234742,psi,,simulated
FI-PT,pressure,53376.475939,1780902727.9988565,1.7132194892429697,,303.30487231074244,psi,,simulated
thrust,thrust,53376.4759487,1780902727.998866,2.5008955598945093,2.4991044401054907,40.26597481156438,lbs,,simulated
FM-FM,flow,53376.4774234,1780902728.0003414,1.7230232623843267,,8.653343084853061,gallons_per_minute,,simulated
CC-PT,pressure,53376.4864691,1780902728.009387,1.3570465275104673,,214.26163187761682,psi,,simulated
FI-PT,pressure,53376.4865049,1780902728.0094223,1.7074765810342527,,301.86914525856315,psi,,simulated
thrust,thrust,53376.48652,1780902728.0094373,2.500887811289765,2.499112188710235,39.91758368174718,lbs,,simulated
CC-PT,pressure,53376.4969481,1780902728.0198655,1.3540436451487117,,213.51091128717792,psi,,simulated
FI-PT,pressure,53376.496984,1780902728.0199015,1.7117651357370778,,302.94128393426945,psi,,simulated
thrust,thrust,53376.4969945,1780902728.019912,2.5008609891964184,2.4991390108035816,38.71161438622612,lbs,,simulated
CC-PT,pressure,53376.5074637,1780902728.0303812,1.3568861909969079,,214.22154774922697,psi,,simulated
FI-PT,pressure,53376.5074895,1780902728.030407,1.7211290265475543,,305.2822566368886,psi,,simulated
thrust,thrust,53376.5074974,1780902728.0304146,2.5008395315217413,2.4991604684782587,37.746838949809266,lbs,,simulated
CC-PT,pressure,53376.5179999,1780902728.040918,1.3561178870341641,,214.02947175854104,psi,,simulated
FI-PT,pressure,53376.518042,1780902728.0409596,1.70639773683521,,301.59943420880245,psi,,simulated
thrust,thrust,53376.5180521,1780902728.0409694,2.500834167103072,2.499165832896928,37.50564509070506,lbs,,simulated
FM-FM,flow,53376.5180603,1780902728.0409777,1.6736902801621296,,8.190846376519964,gallons_per_minute,,simulated
CC-PT,pressure,53376.5287889,1780902728.051707,1.3583155105490103,,214.5788776372526,psi,,simulated
FI-PT,pressure,53376.5288437,1780902728.0517612,1.7164947648638207,,304.12369121595515,psi,,simulated
thrust,thrust,53376.528854,1780902728.0517714,2.500803768730613,2.499196231269387,36.13887988911452,lbs,,simulated
tank_temp,temperature,53376.5332376,1780902728.0561554,,,20.192662701722966,°C,,simulated
CC-PT,pressure,53376.5392774,1780902728.0621963,1.3579274842652662,,214.48187106631656,psi,,simulated
FI-PT,pressure,53376.5393306,1780902728.062248,1.7113377703830923,,302.83444259577306,psi,,simulated
thrust,thrust,53376.5393415,1780902728.062259,2.5007954240793495,2.4992045759206505,35.76368944161908,lbs,,simulated
CC-PT,pressure,53376.5494796,1780902728.0723982,1.360709233368544,,215.177308342136,psi,,simulated
FI-PT,pressure,53376.5495353,1780902728.0724525,1.7167278190526747,,304.1819547631687,psi,,simulated
thrust,thrust,53376.5495445,1780902728.072462,2.500763237567334,2.499236762432666,34.3165262869938,lbs,,simulated
FM-FM,flow,53376.5584679,1780902728.0813856,1.7151119369401857,,8.57917440881424,gallons_per_minute,,simulated
CC-PT,pressure,53376.5600411,1780902728.082959,1.3650663334210318,,216.26658335525795,psi,,simulated
FI-PT,pressure,53376.5600539,1780902728.0829713,1.7162849564892002,,304.0712391223,psi,,simulated
thrust,thrust,53376.5600601,1780902728.0829775,2.5007614494277774,2.4992385505722226,34.236128333959066,lbs,,simulated
CC-PT,pressure,53376.570585,1780902728.0935028,1.3678504667103848,,216.9626166775962,psi,,simulated
FI-PT,pressure,53376.5706167,1780902728.0935342,1.718085016976001,,304.5212542440002,psi,,simulated
thrust,thrust,53376.5706245,1780902728.0935419,2.500719726171461,2.499280273828539,32.36017609648185,lbs,,simulated
CC-PT,pressure,53376.5811545,1780902728.1040735,1.3582350442689712,,214.5587610672428,psi,,simulated
FI-PT,pressure,53376.5812555,1780902728.104173,1.727235523132744,,306.808880783186,psi,,simulated
thrust,thrust,53376.5812763,1780902728.1041937,2.500688135705964,2.499311864294036,30.939812259534826,lbs,,simulated
CC-PT,pressure,53376.5917242,1780902728.1146426,1.3598026466134367,,214.9506616533592,psi,,simulated
FI-PT,pressure,53376.5918067,1780902728.1147242,1.7209877635225967,,305.24694088064916,psi,,simulated
thrust,thrust,53376.5918281,1780902728.1147456,2.500676214775588,2.499323785224412,30.403825905969907,lbs,,simulated
FM-FM,flow,53376.5987333,1780902728.1216512,1.7004706502521814,,8.4419123461142,gallons_per_minute,,simulated
CC-PT,pressure,53376.6022284,1780902728.1251462,1.3635374741002888,,215.8843685250722,psi,,simulated
FI-PT,pressure,53376.6022606,1780902728.125178,1.726698485219298,,306.6746213048245,psi,,simulated
thrust,thrust,53376.6022683,1780902728.1251857,2.5006440282635722,2.4993559717364278,28.95666275134463,lbs,,simulated
CC-PT,pressure,53376.6124895,1780902728.1354072,1.3670702418172649,,216.76756045431623,psi,,simulated
FI-PT,pressure,53376.6125217,1780902728.1354392,1.7180754802317,,304.51887005792497,psi,,simulated
thrust,thrust,53376.6125293,1780902728.1354468,2.5006160140771883,2.4993839859228117,27.69709482046708,lbs,,simulated
CC-PT,pressure,53376.6228849,1780902728.1458032,1.3678456983382343,,216.96142458455859,psi,,simulated
FI-PT,pressure,53376.6229377,1780902728.145855,1.716276611837937,,304.0691529594842,psi,,simulated
thrust,thrust,53376.6229473,1780902728.1458647,2.500598728728143,2.499401271271857,26.91991460779795,lbs,,simulated
CC-PT,pressure,53376.6331635,1780902728.156082,1.3555492586552211,,213.88731466380528,psi,,simulated
