sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
FI-PT,pressure,1102.21372713,1779487703.7011752,1.7039837484340368,,300.99593710850917,psi,,simulated
thrust,thrust,1102.213749482,1779487703.7011974,2.500573694774353,2.499426305225647,114.73895487057462,N,,simulated
tank_temp,temperature,1102.222279084,1779487703.7097273,0.02692103706849063,-0.02692103706849063,19.957278512840897,°C,,simulated
CC-PT,pressure,1102.223781581,1779487703.7112293,1.316666164000769,,204.16654100019227,psi,,simulated
FI-PT,pressure,1102.223810136,1779487703.7112582,1.7125000610947683,,303.12501527369204,psi,,simulated
thrust,thrust,1102.223835136,1779487703.7112832,2.5005993247746616,2.4994006752253384,119.86495493232496,N,,simulated
CC-PT,pressure,1102.23386929,1779487703.7213173,1.330249468117889,,207.56236702947223,psi,,simulated
FI-PT,pressure,1102.233895475,1779487703.7213435,1.7065473445114308,,301.6368361278577,psi,,simulated
thrust,thrust,1102.233915531,1779487703.7213635,2.500622570588895,2.499377429411105,124.51411777902877,N,,simulated
CC-PT,pressure,1102.243953148,1779487703.7314012,1.3295318281092439,,207.38295702731097,psi,,simulated
FI-PT,pressure,1102.243983703,1779487703.7314317,1.7110600127053277,,302.7650031763319,psi,,simulated
thrust,thrust,1102.244035369,1779487703.7314835,2.500638067798384,2.499361932201616,127.6135596768313,N,,simulated
CC-PT,pressure,1102.254041506,1779487703.7414894,1.3177688500605642,,204.44221251514105,psi,,simulated
FI-PT,pressure,1102.254068339,1779487703.7415164,1.7036636714534368,,300.9159178633592,psi,,simulated
thrust,thrust,1102.254099801,1779487703.7415478,2.5006720424499562,2.4993279575500438,134.40848999124455,N,,simulated
CC-PT,pressure,1102.264126327,1779487703.7515743,1.3214220191743398,,205.35550479358494,psi,,simulated
FI-PT,pressure,1102.264157956,1779487703.751606,1.707416380335853,,301.8540950839633,psi,,simulated
thrust,thrust,1102.264180048,1779487703.751628,2.5006780029151443,2.4993219970848557,135.6005830288609,N,,simulated
CC-PT,pressure,1102.274217203,1779487703.761665,1.3255907685268842,,206.39769213172104,psi,,simulated
FI-PT,pressure,1102.274243739,1779487703.7616918,1.7125036373738811,,303.12590934347025,psi,,simulated
thrust,thrust,1102.274263536,1779487703.7617114,2.5007304550087994,2.4992695449912006,146.09100175988488,N,,simulated
CC-PT,pressure,1102.284301746,1779487703.7717497,1.3185210607673004,,204.6302651918251,psi,,simulated
FI-PT,pressure,1102.284330468,1779487703.7717786,1.7107852352601571,,302.6963088150393,psi,,simulated
thrust,thrust,1102.284352078,1779487703.7718,2.50072509059013,2.49927490940987,145.01811802603015,N,,simulated
CC-PT,pressure,1102.294388918,1779487703.7818367,1.330339471142229,,207.58486778555724,psi,,simulated
FI-PT,pressure,1102.294415473,1779487703.7818635,1.7076285728965488,,301.9071432241372,psi,,simulated
thrust,thrust,1102.294435362,1779487703.7818835,2.500756681055627,2.499243318944373,151.33621112539686,N,,simulated
CC-PT,pressure,1102.304473498,1779487703.7919214,1.3413436819724658,,210.33592049311645,psi,,simulated
FI-PT,pressure,1102.304502924,1779487703.791951,1.7006137014166953,,300.1534253541738,psi,,simulated
thrust,thrust,1102.304526109,1779487703.791974,2.5007793308233417,2.4992206691766583,155.86616466833902,N,,simulated
CC-PT,pressure,1102.314574708,1779487703.802023,1.3207961703295912,,205.1990425823978,psi,,simulated
FI-PT,pressure,1102.314615892,1779487703.802064,1.7100288522277896,,302.50721305694736,psi,,simulated
thrust,thrust,1102.314637559,1779487703.8020854,2.500800788498019,2.499199211501981,160.15769960375792,N,,simulated
tank_temp,temperature,1102.322380764,1779487703.8098288,0.026941898696648918,-0.026941898696648918,20.175570874274545,°C,,simulated
CC-PT,pressure,1102.324670547,1779487703.8121185,1.3179822347142975,,204.49555867857438,psi,,simulated
FI-PT,pressure,1102.324703639,1779487703.8121517,1.7080678591809104,,302.0169647952276,psi,,simulated
thrust,thrust,1102.324725805,1779487703.8121738,2.5008144975679514,2.4991855024320486,162.89951359027555,N,,simulated
CC-PT,pressure,1102.33476159,1779487703.8222098,1.33253947884315,,208.13486971078748,psi,,simulated
FI-PT,pressure,1102.334788237,1779487703.822236,1.7121781959746118,,303.04454899365294,psi,,simulated
thrust,thrust,1102.334808256,1779487703.822256,2.50084012756826,2.49915987243174,168.0255136520259,N,,simulated
CC-PT,pressure,1102.344848262,1779487703.8322961,1.3310285009179712,,207.7571252294928,psi,,simulated
FI-PT,pressure,1102.344878595,1779487703.8323267,1.7094012152434845,,302.35030381087114,psi,,simulated
thrust,thrust,1102.34490065,1779487703.8323486,2.500815689660989,2.499184310339011,163.13793219779882,N,,simulated
CC-PT,pressure,1102.354937361,1779487703.8423853,1.3434977940914385,,210.87444852285964,psi,,simulated
FI-PT,pressure,1102.354963268,1779487703.8424113,1.7148806708908881,,303.720167722722,psi,,simulated
thrust,thrust,1102.354983212,1779487703.8424313,2.500865757568569,2.499134242431431,173.15151371377624,N,,simulated
CC-PT,pressure,1102.365021755,1779487703.8524697,1.332632462100084,,208.158115525021,psi,,simulated
FI-PT,pressure,1102.365050885,1779487703.852499,1.7082901845324259,,302.07254613310647,psi,,simulated
thrust,thrust,1102.365072662,1779487703.8525205,2.500880658731539,2.499119341268461,176.13174630781714,N,,simulated
CC-PT,pressure,1102.375109224,1779487703.8625572,1.3342084090958128,,208.5521022739532,psi,,simulated
FI-PT,pressure,1102.37513565,1779487703.8625836,1.71005865455373,,302.51466363843247,psi,,simulated
thrust,thrust,1102.375155279,1779487703.8626032,2.5008919836153964,2.4991080163846036,178.39672307928822,N,,simulated
CC-PT,pressure,1102.385193286,1779487703.8726413,1.3342787425850322,,208.56968564625805,psi,,simulated
FI-PT,pressure,1102.385221693,1779487703.8726697,1.71309431947402,,303.273579868505,psi,,simulated
thrust,thrust,1102.38524497,1779487703.872693,2.5009253622204497,2.4990746377795503,185.07244408993984,N,,simulated
CC-PT,pressure,1102.395279754,1779487703.8827276,1.3303865588172148,,207.5966397043037,psi,,simulated
FI-PT,pressure,1102.395305513,1779487703.8827536,1.7028190735362856,,300.7047683840714,psi,,simulated
thrust,thrust,1102.395325957,1779487703.882774,2.5009128452435547,2.4990871547564453,182.56904871094548,N,,simulated
CC-PT,pressure,1102.405365575,1779487703.8928137,1.3412691761576148,,210.3172940394037,psi,,simulated
FI-PT,pressure,1102.405397686,1779487703.8928456,1.7071767696352922,,301.79419240882305,psi,,simulated
thrust,thrust,1102.405420371,1779487703.8928683,2.500933706871713,2.499066293128287,186.74137434260274,N,,simulated
CC-PT,pressure,1102.415464081,1779487703.9029121,1.3301815188147448,,207.5453797036862,psi,,simulated
FI-PT,pressure,1102.415503025,1779487703.902951,1.7068328507939399,,301.70821269848494,psi,,simulated
thrust,thrust,1102.415524469,1779487703.9029725,2.500924766173931,2.499075233826069,184.9532347861782,N,,simulated
tank_temp,temperature,1102.422476149,1779487703.909924,0.026932361952347987,-0.026932361952347987,20.074939643826408,°C,,simulated
CC-PT,pressure,1102.425562901,1779487703.9130108,1.3460148985403655,,211.50372463509137,psi,,simulated
FI-PT,pressure,1102.425594623,1779487703.9130428,1.721962895627367,,305.4907239068417,psi,,simulated
thrust,thrust,1102.425618012,1779487703.913066,2.5009575487324653,2.4990424512675347,191.50974649306818,N,,simulated
CC-PT,pressure,1102.435653074,1779487703.923101,1.3399483370719358,,209.98708426798396,psi,,simulated
FI-PT,pressure,1102.435679148,1779487703.923127,1.709766591759514,,302.44164793987846,psi,,simulated
thrust,thrust,1102.435698703,1779487703.9231467,2.5009474159416456,2.4990525840583544,189.48318832912037,N,,simulated
CC-PT,pressure,1102.445738395,1779487703.9331863,1.3437952213043238,,210.94880532608096,psi,,simulated
FI-PT,pressure,1102.445767376,1779487703.9332154,1.7144819157698055,,303.62047894245137,psi,,simulated
thrust,thrust,1102.445789098,1779487703.933237,2.500955760592909,2.499044239407091,191.15211858178327,N,,simulated
CC-PT,pressure,1102.455833697,1779487703.943282,1.3383270905407776,,209.5817726351944,psi,,simulated
FI-PT,pressure,1102.455872603,1779487703.9433205,1.7145295994913101,,303.63239987282753,psi,,simulated
thrust,thrust,1102.455895066,1779487703.9433432,2.501002252221376,2.498997747778624,200.45044427519088,N,,simulated
CC-PT,pressure,1102.465929499,1779487703.9533775,1.3369853898269402,,209.24634745673504,psi,,simulated
FI-PT,pressure,1102.465963739,1779487703.9534116,1.709372008964063,,302.3430022410157,psi,,simulated
thrust,thrust,1102.465987739,1779487703.9534357,2.5009915233840374,2.4990084766159626,198.30467680748143,N,,simulated
CC-PT,pressure,1102.476022301,1779487703.9634702,1.3541646425920297,,213.54116064800743,psi,,simulated
FI-PT,pressure,1102.476049689,1779487703.9634976,1.7019959332938115,,300.4989833234529,psi,,simulated
thrust,thrust,1102.476071059,1779487703.9635189,2.500989139197962,2.499010860802038,197.82783959243488,N,,simulated
CC-PT,pressure,1102.486108973,1779487703.973557,1.3470228132036701,,211.75570330091753,psi,,simulated
FI-PT,pressure,1102.486139288,1779487703.9735873,1.717332806269265,,304.3332015673162,psi,,simulated
thrust,thrust,1102.486162695,1779487703.9736106,2.5009945036166314,2.4990054963833686,198.9007233262896,N,,simulated
CC-PT,pressure,1102.496197868,1779487703.983646,1.3522954407090473,,213.07386017726182,psi,,simulated
FI-PT,pressure,1102.496225608,1779487703.9836736,1.7093433987311601,,302.33584968279,psi,,simulated
thrust,thrust,1102.496246904,1779487703.9836948,2.5009813905932177,2.4990186094067823,196.27811864353362,N,,simulated
CC-PT,pressure,1102.5062853,1779487703.9937334,1.3470102962267752,,211.7525740566938,psi,,simulated
FI-PT,pressure,1102.506314985,1779487703.993763,1.7163362164898177,,304.0840541224544,psi,,simulated
thrust,thrust,1102.506337614,1779487703.9937856,2.5009873510584057,2.4990126489415943,197.47021168114998,N,,simulated
CC-PT,pressure,1102.516392713,1779487704.0038412,1.3623859122259514,,215.59647805648785,psi,,simulated
FI-PT,pressure,1102.516449249,1779487704.0038974,1.704439724020925,,301.10993100523126,psi,,simulated
thrust,thrust,1102.516472712,1779487704.0039206,2.5010028482678948,2.4989971517321052,200.5696535789525,N,,simulated
tank_temp,temperature,1102.522583162,1779487704.010031,0.02693474613842322,-0.02693474613842322,20.099710408244412,°C,,simulated
CC-PT,pressure,1102.526498996,1779487704.0139468,1.3496823727705922,,212.42059319264806,psi,,simulated
FI-PT,pressure,1102.526533847,1779487704.013982,1.7098840129237192,,302.4710032309298,psi,,simulated
thrust,thrust,1102.526556625,1779487704.0140047,2.500977218267586,2.499022781732414,195.44365351720216,N,,simulated
CC-PT,pressure,1102.536592613,1779487704.0240407,1.3421703984940527,,210.54259962351318,psi,,simulated
FI-PT,pressure,1102.536620076,1779487704.024068,1.7202933693281852,,305.0733423320463,psi,,simulated
thrust,thrust,1102.53664039,1779487704.0240884,2.5009998680353007,2.4990001319646993,199.97360706014433,N,,simulated
CC-PT,pressure,1102.546678878,1779487704.0341268,1.3537646953779094,,213.44117384447736,psi,,simulated
FI-PT,pressure,1102.546708915,1779487704.0341568,1.7215784456227357,,305.3946114056839,psi,,simulated
thrust,thrust,1102.546731155,1779487704.034179,2.500977814314105,2.499022185685895,195.5628628209638,N,,simulated
CC-PT,pressure,1102.556767551,1779487704.0442154,1.352501672804555,,213.12541820113873,psi,,simulated
FI-PT,pressure,1102.556793717,1779487704.0442417,1.7054172403117704,,301.3543100779426,psi,,simulated
thrust,thrust,1102.556814569,1779487704.0442624,2.500993311523594,2.499006688476406,198.66230471876634,N,,simulated
CC-PT,pressure,1102.566852409,1779487704.0543003,1.3368107481969294,,209.20268704923234,psi,,simulated
FI-PT,pressure,1102.566881427,1779487704.0543294,1.705474460777576,,301.368615194394,psi,,simulated
thrust,thrust,1102.566903204,1779487704.054351,2.500976622221067,2.499023377778933,195.32444421344053,N,,simulated
CC-PT,pressure,1102.576939692,1779487704.0643876,1.3508220137145535,,212.70550342863837,psi,,simulated
FI-PT,pressure,1102.57696721,1779487704.0644152,1.7134441987805604,,303.3610496951401,psi,,simulated
thrust,thrust,1102.576987192,1779487704.0644352,2.5010004640818195,2.4989995359181805,200.09281636390597,N,,simulated
CC-PT,pressure,1102.587023939,1779487704.074472,1.3581700751984211,,214.5425187996053,psi,,simulated
FI-PT,pressure,1102.587053624,1779487704.0745015,1.7183168790718173,,304.5792197679543,psi,,simulated
thrust,thrust,1102.587076012,1779487704.074524,2.500986755011887,2.499013244988113,197.35100237738834,N,,simulated
CC-PT,pressure,1102.597113315,1779487704.0845613,1.357859534962122,,214.46488374053052,psi,,simulated
FI-PT,pressure,1102.597141926,1779487704.0845897,1.7151476997313142,,303.7869249328285,psi,,simulated
thrust,thrust,1102.597161814,1779487704.0846097,2.5009641052441722,2.4990358947558278,192.82104883444617,N,,simulated
CC-PT,pressure,1102.60720058,1779487704.0946486,1.3517703237259773,,212.94258093149432,psi,,simulated
FI-PT,pressure,1102.607231617,1779487704.0946796,1.7162426371863648,,304.0606592965912,psi,,simulated
thrust,thrust,1102.607254117,1779487704.094702,2.500942647569495,2.499057352430505,188.52951389902728,N,,simulated
CC-PT,pressure,1102.617303142,1779487704.1047513,1.3472785171602388,,211.8196292900597,psi,,simulated
FI-PT,pressure,1102.617344345,1779487704.1047924,1.7087252984911558,,302.18132462278896,psi,,simulated
thrust,thrust,1102.617366085,1779487704.104814,2.5009444357090516,2.4990555642909484,188.8871418103122,N,,simulated
tank_temp,temperature,1102.622679677,1779487704.1101277,0.02695799195265674,-0.02695799195265674,20.341225361319935,°C,,simulated
CC-PT,pressure,1102.627400332,1779487704.1148481,1.3582404086876405,,214.56010217191013,psi,,simulated
FI-PT,pressure,1102.627433554,1779487704.1148815,1.7184146307009018,,304.60365767522546,psi,,simulated
thrust,thrust,1102.627455739,1779487704.114904,2.5009420515229763,2.4990579484770237,188.41030459526564,N,,simulated
CC-PT,pressure,1102.637490709,1779487704.1249387,1.3491459309036649,,212.28648272591622,psi,,simulated
FI-PT,pressure,1102.637518005,1779487704.124966,1.7218299772536727,,305.4574943134182,psi,,simulated
thrust,thrust,1102.637538727,1779487704.1249866,2.500921189894818,2.499078810105182,184.23797896360838,N,,simulated
CC-PT,pressure,1102.647576548,1779487704.1350245,1.3646884399281074,,216.17210998202685,psi,,simulated
FI-PT,pressure,1102.647606307,1779487704.1350543,1.71274920853963,,303.1873021349075,psi,,simulated
thrust,thrust,1102.647628621,1779487704.1350765,2.5009223819878557,2.4990776180121443,184.47639757113166,N,,simulated
CC-PT,pressure,1102.657664683,1779487704.1451125,1.3556130356327336,,213.9032589081834,psi,,simulated
FI-PT,pressure,1102.65769135,1779487704.1451395,1.7069961675400933,,301.7490418850233,psi,,simulated
thrust,thrust,1102.657711053,1779487704.1451592,2.5009170175691864,2.4990829824308136,183.40351383727693,N,,simulated
CC-PT,pressure,1102.667749689,1779487704.1551976,1.3526024046662335,,213.15060116655837,psi,,simulated
FI-PT,pressure,1102.667779578,1779487704.1552277,1.7112769736381739,,302.81924340954345,psi,,simulated
thrust,thrust,1102.667801744,1779487704.1552496,2.5008925796619152,2.4991074203380848,178.51593238304986,N,,simulated
CC-PT,pressure,1102.677841195,1779487704.1652892,1.355437797956204,,213.859449489051,psi,,simulated
FI-PT,pressure,1102.677869602,1779487704.1653175,1.720632519797387,,305.15812994934674,psi,,simulated
thrust,thrust,1102.677889694,1779487704.1653376,2.500874102219832,2.499125897780168,174.82044396643914,N,,simulated
CC-PT,pressure,1102.687927294,1779487704.1753755,1.3546605532956781,,213.66513832391954,psi,,simulated
FI-PT,pressure,1102.687958034,1779487704.175406,1.7058922893872606,,301.4730723468151,psi,,simulated
thrust,thrust,1102.687980052,1779487704.1754282,2.500871121987238,2.499128878012762,174.22439744763096,N,,simulated
CC-PT,pressure,1102.69801704,1779487704.185465,1.3568343349497716,,214.2085837374429,psi,,simulated
FI-PT,pressure,1102.698045447,1779487704.1854935,1.7159744162529011,,303.9936040632253,psi,,simulated
thrust,thrust,1102.698065595,1779487704.1855135,2.500843703847373,2.499156296152627,168.7407694745957,N,,simulated
CC-PT,pressure,1102.708103602,1779487704.1955514,1.3564433284334334,,214.11083210835835,psi,,simulated
FI-PT,pressure,1102.708133527,1779487704.1955817,1.710810269213947,,302.7025673034868,psi,,simulated
thrust,thrust,1102.708156268,1779487704.1956043,2.5008383394287037,2.4991616605712963,167.66788574074099,N,,simulated
CC-PT,pressure,1102.718206015,1779487704.2056544,1.3592417668392383,,214.81044170980957,psi,,simulated
FI-PT,pressure,1102.718246033,1779487704.205694,1.7161997218370106,,304.04993045925266,psi,,simulated
thrust,thrust,1102.718267403,1779487704.2057154,2.5008079410562445,2.4991920589437555,161.58821124889755,N,,simulated
tank_temp,temperature,1102.722779895,1779487704.210228,0.02694338881294594,-0.02694338881294594,20.192600774811922,°C,,simulated
CC-PT,pressure,1102.728303076,1779487704.2157512,1.3635935024730568,,215.8983756182642,psi,,simulated
FI-PT,pressure,1102.728335983,1779487704.2157838,1.7157491106687917,,303.9372776671979,psi,,simulated
thrust,thrust,1102.728358298,1779487704.2158062,2.500809133149282,2.499190866850718,161.82662985642082,N,,simulated
CC-PT,pressure,1102.738393397,1779487704.2258415,1.3663746555298157,,216.59366388245394,psi,,simulated
FI-PT,pressure,1102.738420322,1779487704.2258682,1.7175396344112914,,304.38490860282286,psi,,simulated
thrust,thrust,1102.7384401,1779487704.225888,2.5007697940790408,2.4992302059209592,153.95881580815285,N,,simulated
CC-PT,pressure,1102.748478606,1779487704.2359266,1.35675506076277,,214.18876519069252,psi,,simulated
FI-PT,pressure,1102.748508773,1779487704.2359567,1.726679411730696,,306.669852932674,psi,,simulated
thrust,thrust,1102.748531124,1779487704.235979,2.500741779892657,2.499258220107343,148.35597853135596,N,,simulated
CC-PT,pressure,1102.758570742,1779487704.2460191,1.3583208749676796,,214.5802187419199,psi,,simulated
FI-PT,pressure,1102.75860663,1779487704.2460546,1.7204239035158042,,305.105975878951,psi,,simulated
thrust,thrust,1102.758626926,1779487704.246075,2.500732243148356,2.499267756851644,146.44862967116978,N,,simulated
CC-PT,pressure,1102.768662174,1779487704.2561102,1.362058086640607,,215.51452166015173,psi,,simulated
FI-PT,pressure,1102.768692988,1779487704.256141,1.7261280687007985,,306.5320171751996,psi,,simulated
thrust,thrust,1102.768715043,1779487704.2561631,2.5007030368689342,2.4992969631310658,140.60737378684962,N,,simulated
CC-PT,pressure,1102.778751791,1779487704.2661998,1.3656081397066284,,216.4020349266571,psi,,simulated
FI-PT,pressure,1102.778778568,1779487704.2662268,1.7175032755736441,,304.375818893411,psi,,simulated
thrust,thrust,1102.778798123,1779487704.2662458,2.5006768108221067,2.4993231891778933,135.36216442133764,N,,simulated
CC-PT,pressure,1102.788836297,1779487704.2762842,1.3663937290184176,,216.5984322546044,psi,,simulated
FI-PT,pressure,1102.788866889,1779487704.276315,1.7156990427612118,,303.92476069030295,psi,,simulated
thrust,thrust,1102.788889648,1779487704.2763376,2.5006619096591365,2.4993380903408635,132.38193182729674,N,,simulated
CC-PT,pressure,1102.798925284,1779487704.2863734,1.3541145746844498,,213.52864367111246,psi,,simulated
FI-PT,pressure,1102.798951691,1779487704.2863998,1.7210735942213051,,305.26839855532626,psi,,simulated
thrust,thrust,1102.798971654,1779487704.2864194,2.5006470084961663,2.4993529915038337,129.40169923325584,N,,simulated
CC-PT,pressure,1102.8093621,1779487704.29681,1.3771827670553647,,219.29569176384118,psi,,simulated
FI-PT,pressure,1102.809397488,1779487704.2968457,1.7020173909684886,,300.50434774212215,psi,,simulated
thrust,thrust,1102.809419914,1779487704.2968678,2.500591576169917,2.499408423830083,118.3152339834237,N,,simulated
CC-PT,pressure,1102.819467198,1779487704.3069155,1.3621677592000676,,215.5419398000169,psi,,simulated
FI-PT,pressure,1102.81951229,1779487704.30696,1.7190160416383793,,304.7540104095948,psi,,simulated
thrust,thrust,1102.819533141,1779487704.306981,2.5005879998908043,2.4994120001091957,117.59997816085388,N,,simulated
tank_temp,temperature,1102.82287652,1779487704.3103244,0.026943984859464747,-0.026943984859464747,20.197245293140295,°C,,simulated
CC-PT,pressure,1102.82956513,1779487704.3170133,1.378950044983631,,219.73751124590774,psi,,simulated
FI-PT,pressure,1102.829596277,1779487704.3170443,1.7204376125857368,,305.1094031464342,psi,,simulated
thrust,thrust,1102.829619499,1779487704.3170679,2.500560581750939,2.499439418249061,112.11635018781863,N,,simulated
CC-PT,pressure,1102.839656395,1779487704.3271043,1.3604624701097574,,215.11561752743935,psi,,simulated
FI-PT,pressure,1102.839683709,1779487704.3271317,1.712286676441035,,303.0716691102587,psi,,simulated
thrust,thrust,1102.83970369,1779487704.3271518,2.5005343557041115,2.4994656442958885,106.87114082230664,N,,simulated
CC-PT,pressure,1102.849742438,1779487704.3371904,1.3633079961905477,,215.82699904763692,psi,,simulated
FI-PT,pressure,1102.849772419,1779487704.3372204,1.7227043774967643,,305.67609437419105,psi,,simulated
thrust,thrust,1102.849794863,1779487704.3372428,2.500517070355066,2.499482929644934,103.4140710132192,N,,simulated
CC-PT,pressure,1102.859831536,1779487704.3472795,1.3680900774109457,,217.02251935273642,psi,,simulated
FI-PT,pressure,1102.859857739,1779487704.3473058,1.7167820592858862,,304.19551482147153,psi,,simulated
thrust,thrust,1102.859877387,1779487704.3473253,2.500468194540524,2.499531805459476,93.63890810476505,N,,simulated
